# WaveDec output file for Circular Rayleigh waves
# MODEL_CIRCULAR_RAYLEIGH
# Frequency	Amplitude	Wavenumber	Velocity	EllipticityAngle
# [Hz]	[a.u.]	[1/m]	[m/s]	[rad]
1.615e+01	6.898e+02	5.564e-02	2.902e+02	-7.829e-01
1.739e+01	9.179e+02	6.162e-02	2.822e+02	-7.672e-01
1.863e+01	1.005e+03	6.522e-02	2.857e+02	-7.607e-01
1.988e+01	1.086e+03	6.968e-02	2.853e+02	-7.965e-01
2.112e+01	1.310e+03	7.555e-02	2.795e+02	-8.108e-01
2.236e+01	1.380e+03	7.985e-02	2.800e+02	-8.492e-01
2.360e+01	1.509e+03	8.384e-02	2.815e+02	-7.815e-01
2.484e+01	1.615e+03	8.901e-02	2.791e+02	-8.791e-01
2.609e+01	1.755e+03	9.384e-02	2.780e+02	-9.241e-01
2.733e+01	1.829e+03	9.770e-02	2.797e+02	-9.162e-01
2.857e+01	2.176e+03	1.032e-01	2.769e+02	-9.370e-01
2.981e+01	2.216e+03	1.093e-01	2.728e+02	-9.212e-01
3.106e+01	2.151e+03	1.129e-01	2.752e+02	-9.037e-01
3.230e+01	2.535e+03	1.146e-01	2.818e+02	-9.943e-01
3.354e+01	2.890e+03	1.187e-01	2.826e+02	-1.036e+00
3.354e+01	9.106e+02	5.891e-02	5.694e+02	-1.606e+00
3.478e+01	3.040e+03	1.253e-01	2.776e+02	-1.002e+00
3.478e+01	9.518e+02	6.220e-02	5.592e+02	1.427e+00
3.602e+01	2.982e+03	1.296e-01	2.781e+02	-9.797e-01
3.602e+01	1.078e+03	6.122e-02	5.885e+02	1.431e+00
3.727e+01	3.011e+03	1.331e-01	2.800e+02	-9.231e-01
3.727e+01	1.534e+03	7.181e-02	5.190e+02	1.489e+00
3.851e+01	3.213e+03	1.369e-01	2.812e+02	-8.113e-01
3.851e+01	1.767e+03	7.413e-02	5.195e+02	1.492e+00
3.975e+01	4.862e+03	1.431e-01	2.778e+02	-1.057e+00
3.975e+01	3.217e+03	6.940e-02	5.728e+02	1.493e+00
3.975e+01	3.481e+03	1.842e-01	2.158e+02	-1.473e+00
3.975e+01	5.480e+02	1.145e-02	3.471e+03	1.426e+00
4.099e+01	7.267e+03	1.509e-01	2.716e+02	-1.232e+00
4.099e+01	4.453e+03	7.155e-02	5.730e+02	1.365e+00
4.099e+01	5.761e+03	1.893e-01	2.166e+02	-1.579e+00
4.099e+01	1.804e+03	2.526e-02	1.623e+03	-1.546e+00
4.099e+01	9.900e+02	9.563e-02	4.287e+02	-2.918e-01
4.224e+01	5.995e+03	1.552e-01	2.721e+02	-1.312e+00
4.224e+01	2.152e+03	7.827e-02	5.396e+02	9.402e-01
4.224e+01	2.346e+03	1.087e-01	3.887e+02	-9.966e-01
4.224e+01	2.017e+03	3.239e-02	1.304e+03	-1.351e+00
4.224e+01	5.509e+02	1.898e-02	2.225e+03	1.771e-01
4.348e+01	4.513e+03	1.568e-01	2.774e+02	-1.197e+00
4.348e+01	2.249e+03	8.226e-02	5.286e+02	1.231e+00
4.348e+01	1.406e+03	4.502e-02	9.658e+02	-1.148e+00
4.348e+01	2.077e+03	1.208e-01	3.600e+02	-1.062e+00
4.348e+01	3.983e+02	2.077e-02	2.093e+03	3.948e-01
4.472e+01	4.284e+03	1.598e-01	2.799e+02	-1.164e+00
4.472e+01	2.572e+03	8.504e-02	5.259e+02	1.251e+00
4.472e+01	1.856e+03	1.235e-01	3.622e+02	-1.106e+00
4.472e+01	1.098e+03	4.675e-02	9.565e+02	-1.189e+00
4.472e+01	1.207e+03	1.413e-01	3.164e+02	1.108e+00
4.596e+01	3.536e+03	1.665e-01	2.761e+02	-1.216e+00
4.596e+01	1.870e+03	9.177e-02	5.008e+02	1.142e+00
4.596e+01	1.147e+03	1.445e-01	3.180e+02	-4.691e-02
4.596e+01	1.258e+03	5.584e-02	8.231e+02	-1.152e+00
4.596e+01	1.668e+03	1.234e-01	3.724e+02	-1.350e+00
4.720e+01	3.669e+03	1.628e-01	2.900e+02	-1.152e+00
4.720e+01	2.324e+03	8.921e-02	5.291e+02	1.463e+00
4.720e+01	2.005e+03	1.271e-01	3.713e+02	-1.248e+00
4.720e+01	1.200e+03	1.438e-01	3.283e+02	9.418e-01
4.720e+01	6.561e+02	4.778e-02	9.881e+02	-7.598e-01
4.845e+01	3.942e+03	1.671e-01	2.900e+02	-1.239e+00
4.845e+01	2.500e+03	9.764e-02	4.962e+02	1.434e+00
4.845e+01	2.114e+03	1.251e-01	3.873e+02	-1.184e+00
4.845e+01	6.914e+02	5.190e-02	9.335e+02	-5.234e-01
4.845e+01	8.969e+02	1.457e-01	3.325e+02	5.056e-01
4.969e+01	3.929e+03	1.746e-01	2.846e+02	-1.368e+00
4.969e+01	1.309e+03	1.315e-01	3.779e+02	3.677e-02
4.969e+01	7.847e+02	5.425e-02	9.160e+02	-3.486e-01
4.969e+01	1.203e+03	8.626e-02	5.761e+02	1.063e+00
5.093e+01	3.968e+03	1.763e-01	2.889e+02	-1.411e+00
5.093e+01	1.430e+03	8.760e-02	5.814e+02	7.477e-01
5.093e+01	1.318e+03	1.344e-01	3.790e+02	-1.412e-01
5.093e+01	6.196e+02	5.596e-02	9.102e+02	-3.525e-01
5.217e+01	2.144e+03	9.213e-02	5.663e+02	7.461e-01
5.217e+01	3.757e+03	1.788e-01	2.918e+02	-1.464e+00
5.217e+01	1.083e+03	1.360e-01	3.837e+02	1.239e-01
5.217e+01	4.197e+01	1.303e-05	4.004e+06	-4.308e-03
5.342e+01	2.555e+03	9.740e-02	5.484e+02	7.385e-01
5.342e+01	2.937e+03	1.825e-01	2.926e+02	-1.510e+00
5.342e+01	3.163e+02	1.084e-02	4.929e+03	1.167e-02
5.342e+01	9.444e+02	1.355e-01	3.942e+02	1.327e-02
5.466e+01	2.957e+03	1.022e-01	5.348e+02	8.937e-01
5.466e+01	6.019e+02	2.636e-02	2.074e+03	5.325e-01
5.466e+01	1.568e+03	7.029e-02	7.777e+02	-1.474e+00
5.466e+01	1.036e+03	1.394e-01	3.922e+02	1.328e-01
5.590e+01	2.958e+03	1.061e-01	5.269e+02	9.173e-01
5.590e+01	8.190e+02	3.013e-02	1.855e+03	4.654e-01
5.590e+01	1.641e+03	7.541e-02	7.412e+02	-1.521e+00
5.590e+01	1.041e+03	1.429e-01	3.913e+02	3.725e-01
5.714e+01	2.978e+03	1.093e-01	5.226e+02	1.069e+00
5.714e+01	7.847e+02	3.401e-02	1.680e+03	1.020e-01
5.714e+01	2.247e+03	8.316e-02	6.872e+02	-1.479e+00
5.714e+01	9.010e+02	1.471e-01	3.885e+02	-2.667e-02
5.839e+01	2.431e+03	1.114e-01	5.239e+02	1.143e+00
5.839e+01	7.887e+02	4.609e-02	1.267e+03	4.959e-01
5.839e+01	2.340e+03	9.089e-02	6.423e+02	-1.409e+00
5.839e+01	9.191e+02	3.633e-02	1.607e+03	-1.444e+00
5.963e+01	1.536e+03	4.382e-02	1.361e+03	1.390e+00
5.963e+01	1.778e+03	9.713e-02	6.139e+02	-1.268e+00
5.963e+01	1.656e+03	1.150e-01	5.184e+02	1.098e+00
5.963e+01	7.536e+02	5.985e-02	9.962e+02	3.711e-01
1.242e+01	4.656e+02	3.991e-02	3.112e+02	-6.989e-01
1.366e+01	4.690e+02	4.319e-02	3.164e+02	-5.233e-01
1.491e+01	6.373e+02	4.904e-02	3.040e+02	-6.321e-01
1.615e+01	5.842e+02	5.506e-02	2.933e+02	-7.689e-01
1.739e+01	7.637e+02	6.053e-02	2.873e+02	-8.397e-01
1.863e+01	9.796e+02	6.459e-02	2.885e+02	-7.197e-01
1.988e+01	1.173e+03	6.942e-02	2.863e+02	-7.764e-01
2.112e+01	1.239e+03	7.457e-02	2.832e+02	-7.895e-01
2.236e+01	1.230e+03	7.975e-02	2.804e+02	-8.181e-01
2.360e+01	1.385e+03	8.418e-02	2.804e+02	-7.572e-01
2.484e+01	1.516e+03	8.868e-02	2.802e+02	-8.478e-01
2.609e+01	1.587e+03	9.380e-02	2.781e+02	-8.701e-01
2.733e+01	1.743e+03	9.828e-02	2.781e+02	-9.222e-01
2.857e+01	1.947e+03	1.032e-01	2.769e+02	-9.204e-01
2.981e+01	1.921e+03	1.095e-01	2.722e+02	-9.247e-01
3.106e+01	1.966e+03	1.135e-01	2.736e+02	-9.107e-01
3.230e+01	2.404e+03	1.146e-01	2.818e+02	-1.002e+00
3.354e+01	2.794e+03	1.187e-01	2.825e+02	-1.036e+00
3.354e+01	9.042e+02	5.980e-02	5.609e+02	1.449e+00
3.478e+01	2.878e+03	1.256e-01	2.769e+02	-1.002e+00
3.478e+01	9.278e+02	6.099e-02	5.703e+02	1.372e+00
3.602e+01	2.705e+03	1.304e-01	2.762e+02	-9.677e-01
3.602e+01	9.790e+02	5.972e-02	6.033e+02	1.309e+00
3.727e+01	2.724e+03	1.346e-01	2.768e+02	-9.395e-01
3.727e+01	1.228e+03	6.469e-02	5.761e+02	1.254e+00
3.851e+01	2.822e+03	1.379e-01	2.792e+02	-8.236e-01
3.851e+01	1.405e+03	6.799e-02	5.664e+02	1.259e+00
3.975e+01	4.602e+03	1.433e-01	2.774e+02	-1.065e+00
3.975e+01	2.776e+03	6.848e-02	5.805e+02	1.405e+00
3.975e+01	3.246e+03	1.858e-01	2.139e+02	-1.507e+00
3.975e+01	6.197e+02	1.279e-02	3.108e+03	-1.642e+00
4.099e+01	7.321e+03	1.489e-01	2.754e+02	-1.263e+00
4.099e+01	2.751e+03	6.371e-02	6.434e+02	1.073e+00
4.099e+01	2.287e+03	2.537e-02	1.616e+03	-1.589e+00
4.099e+01	2.212e+03	9.681e-02	4.235e+02	-1.156e+00
4.099e+01	4.210e+03	1.885e-01	2.174e+02	1.472e+00
4.224e+01	6.419e+03	1.617e-01	2.611e+02	-1.329e+00
4.224e+01	2.020e+03	5.078e-02	8.318e+02	-9.033e-01
4.224e+01	2.817e+03	9.104e-02	4.639e+02	-1.768e+00
4.224e+01	1.451e+03	2.522e-02	1.675e+03	1.115e+00
4.224e+01	1.499e+03	1.171e-01	3.608e+02	-4.478e-01
4.348e+01	3.293e+03	1.571e-01	2.767e+02	-9.981e-01
4.348e+01	1.476e+03	8.249e-02	5.271e+02	1.128e+00
4.348e+01	1.261e+03	5.895e-02	7.376e+02	-1.219e+00
4.348e+01	1.734e+03	1.245e-01	3.492e+02	-1.108e+00
4.472e+01	3.739e+03	1.624e-01	2.754e+02	-1.050e+00
4.472e+01	1.969e+03	8.596e-02	5.202e+02	1.221e+00
4.472e+01	1.600e+03	1.291e-01	3.465e+02	-1.024e+00
4.472e+01	1.003e+03	5.636e-02	7.935e+02	-1.081e+00
4.596e+01	4.451e+03	1.677e-01	2.741e+02	-1.245e+00
4.596e+01	1.716e+03	9.453e-02	4.862e+02	1.232e+00
4.596e+01	1.625e+03	5.536e-02	8.303e+02	-1.262e+00
4.596e+01	2.033e+03	1.326e-01	3.465e+02	-1.179e+00
4.596e+01	1.231e+03	1.454e-01	3.161e+02	9.385e-01
4.720e+01	3.486e+03	1.650e-01	2.861e+02	-1.025e+00
4.720e+01	2.043e+03	8.656e-02	5.453e+02	1.573e+00
4.720e+01	1.479e+03	1.368e-01	3.452e+02	-7.576e-01
4.720e+01	1.352e+03	1.297e-01	3.639e+02	1.423e+00
4.845e+01	3.871e+03	1.681e-01	2.882e+02	-1.105e+00
4.845e+01	1.787e+03	8.990e-02	5.389e+02	1.376e+00
4.845e+01	1.431e+03	1.399e-01	3.462e+02	-6.879e-01
4.845e+01	4.673e+02	5.439e-02	8.907e+02	1.108e-01
4.969e+01	3.998e+03	1.723e-01	2.884e+02	-1.211e+00
4.969e+01	1.377e+03	1.440e-01	3.451e+02	-4.395e-01
4.969e+01	1.535e+03	9.007e-02	5.516e+02	1.202e+00
4.969e+01	5.795e+02	6.296e-02	7.892e+02	4.294e-01
5.093e+01	3.747e+03	1.791e-01	2.843e+02	-1.346e+00
5.093e+01	1.749e+03	8.899e-02	5.723e+02	1.018e+00
5.093e+01	1.214e+03	1.449e-01	3.516e+02	-3.726e-01
5.217e+01	2.351e+03	9.350e-02	5.580e+02	9.849e-01
5.217e+01	3.284e+03	1.826e-01	2.857e+02	-1.465e+00
5.217e+01	1.069e+03	1.427e-01	3.656e+02	-1.789e-01
5.342e+01	2.744e+03	9.841e-02	5.428e+02	9.200e-01
5.342e+01	2.744e+03	1.867e-01	2.862e+02	-1.485e+00
5.342e+01	9.866e+02	1.410e-01	3.789e+02	-6.912e-02
5.342e+01	3.406e+02	1.794e-02	2.977e+03	7.986e-01
5.466e+01	3.147e+03	1.038e-01	5.265e+02	1.015e+00
5.466e+01	6.964e+02	3.371e-02	1.621e+03	7.384e-01
5.466e+01	1.657e+03	7.619e-02	7.174e+02	-1.388e+00
5.466e+01	9.436e+02	1.444e-01	3.786e+02	1.093e-01
5.590e+01	2.931e+03	1.073e-01	5.211e+02	9.963e-01
5.590e+01	9.644e+02	4.215e-02	1.326e+03	7.247e-01
5.590e+01	1.811e+03	8.356e-02	6.690e+02	-1.421e+00
5.714e+01	2.724e+03	1.115e-01	5.127e+02	1.083e+00
5.714e+01	8.374e+02	4.409e-02	1.296e+03	5.110e-01
5.714e+01	2.084e+03	8.732e-02	6.544e+02	-1.484e+00
5.839e+01	2.476e+03	1.133e-01	5.153e+02	1.173e+00
5.839e+01	9.923e+02	4.925e-02	1.185e+03	8.823e-01
5.839e+01	2.395e+03	9.274e-02	6.296e+02	-1.496e+00
5.839e+01	7.754e+02	4.014e-02	1.455e+03	-1.399e+00
5.963e+01	1.563e+03	4.120e-02	1.447e+03	1.291e+00
5.963e+01	2.014e+03	1.043e-01	5.717e+02	1.560e+00
5.963e+01	9.382e+02	6.170e-02	9.664e+02	5.942e-01
5.963e+01	9.241e+02	1.117e-01	5.337e+02	5.326e-01
1.242e+01	4.830e+02	3.813e-02	3.258e+02	-7.794e-01
1.366e+01	5.970e+02	4.219e-02	3.239e+02	-8.111e-01
1.491e+01	7.045e+02	5.135e-02	2.903e+02	-7.360e-01
1.615e+01	6.026e+02	5.732e-02	2.817e+02	-6.747e-01
1.739e+01	9.147e+02	6.135e-02	2.835e+02	-7.019e-01
1.863e+01	9.342e+02	6.429e-02	2.899e+02	-6.711e-01
1.988e+01	1.083e+03	6.957e-02	2.857e+02	-7.731e-01
2.112e+01	1.365e+03	7.479e-02	2.824e+02	-7.253e-01
2.236e+01	1.348e+03	7.881e-02	2.837e+02	-8.072e-01
2.360e+01	1.574e+03	8.350e-02	2.827e+02	-7.703e-01
2.484e+01	1.847e+03	8.823e-02	2.816e+02	-8.655e-01
2.609e+01	1.776e+03	9.280e-02	2.811e+02	-8.905e-01
2.733e+01	2.045e+03	9.751e-02	2.803e+02	-9.306e-01
2.857e+01	2.565e+03	1.029e-01	2.775e+02	-9.508e-01
2.981e+01	2.259e+03	1.089e-01	2.739e+02	-9.162e-01
3.106e+01	2.560e+03	1.119e-01	2.775e+02	-8.911e-01
3.230e+01	3.103e+03	1.142e-01	2.827e+02	-9.882e-01
3.354e+01	3.065e+03	1.192e-01	2.814e+02	-1.022e+00
3.478e+01	3.615e+03	1.245e-01	2.794e+02	-1.006e+00
3.478e+01	1.083e+03	6.678e-02	5.208e+02	-1.593e+00
3.602e+01	3.741e+03	1.290e-01	2.792e+02	-9.804e-01
3.602e+01	1.089e+03	6.354e-02	5.670e+02	1.485e+00
3.727e+01	3.378e+03	1.334e-01	2.794e+02	-9.314e-01
3.727e+01	1.480e+03	7.044e-02	5.290e+02	1.469e+00
3.851e+01	3.781e+03	1.370e-01	2.811e+02	-8.262e-01
3.851e+01	1.823e+03	7.458e-02	5.164e+02	1.469e+00
3.975e+01	5.797e+03	1.434e-01	2.772e+02	-1.064e+00
3.975e+01	3.286e+03	7.046e-02	5.642e+02	1.490e+00
3.975e+01	3.818e+03	1.871e-01	2.124e+02	-1.433e+00
3.975e+01	7.117e+02	1.383e-02	2.875e+03	-1.631e+00
4.099e+01	7.706e+03	1.502e-01	2.730e+02	-1.225e+00
4.099e+01	4.242e+03	7.783e-02	5.267e+02	1.526e+00
4.099e+01	1.810e+03	2.132e-02	1.923e+03	1.495e+00
4.099e+01	5.218e+03	1.924e-01	2.130e+02	-1.487e+00
4.099e+01	9.633e+02	4.610e-02	8.892e+02	6.452e-01
4.224e+01	6.855e+03	1.565e-01	2.699e+02	-1.298e+00
4.224e+01	2.246e+03	7.908e-02	5.341e+02	7.791e-01
4.224e+01	2.783e+03	1.064e-01	3.971e+02	-9.696e-01
4.224e+01	2.400e+03	3.373e-02	1.252e+03	-1.414e+00
4.224e+01	6.240e+02	2.329e-02	1.814e+03	1.200e-01
4.348e+01	4.477e+03	1.551e-01	2.802e+02	-1.012e+00
4.348e+01	1.486e+03	8.447e-02	5.147e+02	1.062e+00
4.348e+01	1.323e+03	5.112e-02	8.505e+02	-1.259e+00
4.348e+01	2.001e+03	1.215e-01	3.578e+02	-1.147e+00
4.472e+01	4.526e+03	1.595e-01	2.804e+02	-1.054e+00
4.472e+01	2.157e+03	8.547e-02	5.233e+02	1.182e+00
4.472e+01	1.810e+03	1.232e-01	3.630e+02	-1.075e+00
4.472e+01	9.217e+02	5.207e-02	8.589e+02	-1.154e+00
4.596e+01	5.203e+03	1.647e-01	2.790e+02	-1.207e+00
4.596e+01	1.751e+03	9.474e-02	4.852e+02	1.027e+00
4.596e+01	1.506e+03	5.065e-02	9.075e+02	-1.250e+00
4.596e+01	2.378e+03	1.284e-01	3.581e+02	-1.313e+00
4.596e+01	1.335e+03	1.446e-01	3.178e+02	7.328e-01
4.720e+01	4.554e+03	1.652e-01	2.858e+02	-1.042e+00
4.720e+01	2.022e+03	8.188e-02	5.765e+02	1.586e+00
4.720e+01	1.344e+03	1.292e-01	3.653e+02	-7.458e-01
4.720e+01	1.448e+03	1.299e-01	3.635e+02	1.349e+00
4.845e+01	4.698e+03	1.670e-01	2.901e+02	-1.096e+00
4.845e+01	2.205e+03	9.578e-02	5.058e+02	1.387e+00
4.845e+01	2.033e+03	1.293e-01	3.747e+02	-1.118e+00
4.845e+01	6.684e+02	5.707e-02	8.489e+02	-5.422e-01
4.969e+01	4.440e+03	1.731e-01	2.871e+02	-1.185e+00
4.969e+01	1.341e+03	1.374e-01	3.616e+02	-1.457e-02
4.969e+01	1.026e+03	6.126e-02	8.111e+02	-4.781e-01
4.969e+01	1.280e+03	8.929e-02	5.565e+02	1.157e+00
5.093e+01	4.954e+03	1.776e-01	2.867e+02	-1.275e+00
5.093e+01	1.328e+03	8.281e-02	6.150e+02	4.326e-01
5.093e+01	1.256e+03	1.366e-01	3.729e+02	-1.758e-01
5.217e+01	2.069e+03	9.098e-02	5.734e+02	6.164e-01
5.217e+01	4.161e+03	1.790e-01	2.916e+02	-1.338e+00
5.217e+01	1.136e+03	1.418e-01	3.680e+02	1.032e-01
5.217e+01	1.241e+01	7.064e-11	7.386e+11	-2.449e-07
5.342e+01	2.446e+03	9.521e-02	5.610e+02	6.035e-01
5.342e+01	3.921e+03	1.851e-01	2.885e+02	-1.413e+00
5.342e+01	1.301e+03	1.352e-01	3.950e+02	-1.075e-01
5.466e+01	2.669e+03	9.488e-02	5.761e+02	7.251e-01
5.466e+01	2.396e+03	7.036e-02	7.769e+02	1.552e+00
5.466e+01	1.171e+03	1.372e-01	3.984e+02	2.547e-01
5.466e+01	1.987e+00	3.938e-11	1.388e+12	3.142e+00
5.590e+01	2.895e+03	1.012e-01	5.526e+02	7.563e-01
5.590e+01	2.339e+03	7.663e-02	7.295e+02	1.562e+00
5.590e+01	7.359e+02	3.380e-02	1.654e+03	6.262e-01
5.590e+01	1.039e+03	1.448e-01	3.860e+02	-2.955e-01
5.714e+01	2.980e+03	1.051e-01	5.437e+02	9.562e-01
5.714e+01	3.316e+03	8.246e-02	6.930e+02	1.649e+00
5.714e+01	7.975e+02	4.094e-02	1.396e+03	3.539e-01
5.714e+01	1.135e+03	1.526e-01	3.745e+02	-6.109e-01
5.839e+01	3.386e+03	9.173e-02	6.365e+02	-1.338e+00
5.839e+01	2.998e+03	1.152e-01	5.070e+02	1.300e+00
5.839e+01	8.045e+02	4.307e-02	1.356e+03	3.623e-01
5.839e+01	1.345e+03	1.605e-01	3.638e+02	-7.243e-01
5.839e+01	1.726e+02	2.281e-03	2.560e+04	1.272e+00
5.963e+01	1.620e+03	3.607e-02	1.653e+03	1.303e+00
5.963e+01	2.539e+03	9.823e-02	6.070e+02	-1.281e+00
5.963e+01	8.833e+02	5.591e-02	1.066e+03	3.511e-01
5.963e+01	1.463e+03	1.142e-01	5.219e+02	1.079e+00
1.242e+01	6.007e+02	4.325e-02	2.872e+02	-7.160e-01
1.366e+01	6.254e+02	4.322e-02	3.161e+02	-6.378e-01
1.491e+01	5.683e+02	5.383e-02	2.769e+02	-3.812e-01
1.615e+01	7.954e+02	5.612e-02	2.878e+02	-8.893e-01
1.739e+01	1.066e+03	6.227e-02	2.793e+02	-9.807e-01
1.863e+01	1.094e+03	6.557e-02	2.842e+02	-7.602e-01
1.988e+01	1.166e+03	7.041e-02	2.823e+02	-8.230e-01
2.112e+01	1.269e+03	7.569e-02	2.790e+02	-8.144e-01
2.236e+01	1.451e+03	7.947e-02	2.814e+02	-8.333e-01
2.360e+01	1.750e+03	8.381e-02	2.816e+02	-7.960e-01
2.484e+01	1.804e+03	8.871e-02	2.801e+02	-8.863e-01
2.609e+01	1.813e+03	9.294e-02	2.807e+02	-8.999e-01
2.733e+01	1.956e+03	9.639e-02	2.835e+02	-9.007e-01
2.857e+01	2.409e+03	1.021e-01	2.799e+02	-9.100e-01
2.981e+01	2.653e+03	1.085e-01	2.747e+02	-9.124e-01
3.106e+01	2.688e+03	1.119e-01	2.775e+02	-9.401e-01
3.230e+01	2.922e+03	1.141e-01	2.829e+02	-1.006e+00
3.354e+01	3.334e+03	1.192e-01	2.815e+02	-1.041e+00
3.478e+01	3.781e+03	1.246e-01	2.792e+02	-1.011e+00
3.478e+01	1.130e+03	6.312e-02	5.511e+02	1.386e+00
3.602e+01	3.907e+03	1.285e-01	2.804e+02	-9.796e-01
3.602e+01	1.310e+03	6.283e-02	5.733e+02	1.423e+00
3.727e+01	3.743e+03	1.326e-01	2.811e+02	-9.213e-01
3.727e+01	1.789e+03	7.102e-02	5.247e+02	1.445e+00
3.851e+01	3.726e+03	1.364e-01	2.822e+02	-8.242e-01
3.851e+01	1.918e+03	7.195e-02	5.352e+02	1.399e+00
3.975e+01	6.030e+03	1.421e-01	2.797e+02	-1.094e+00
3.975e+01	3.765e+03	6.748e-02	5.891e+02	1.461e+00
3.975e+01	4.458e+03	1.842e-01	2.159e+02	-1.523e+00
3.975e+01	7.894e+02	1.225e-02	3.245e+03	1.454e+00
4.099e+01	9.343e+03	1.481e-01	2.769e+02	-1.265e+00
4.099e+01	5.617e+03	7.476e-02	5.483e+02	1.492e+00
4.099e+01	2.204e+03	1.784e-02	2.298e+03	1.486e+00
4.099e+01	6.950e+03	1.890e-01	2.170e+02	-1.553e+00
4.099e+01	1.143e+03	4.054e-02	1.011e+03	6.506e-01
4.224e+01	7.774e+03	1.573e-01	2.686e+02	-1.302e+00
4.224e+01	3.242e+03	7.993e-02	5.284e+02	1.142e+00
4.224e+01	2.940e+03	3.615e-02	1.168e+03	-1.245e+00
4.224e+01	2.967e+03	1.122e-01	3.763e+02	-9.747e-01
4.224e+01	8.536e+02	1.819e-02	2.322e+03	3.643e-01
4.348e+01	4.715e+03	1.553e-01	2.800e+02	-1.023e+00
4.348e+01	2.442e+03	8.187e-02	5.310e+02	1.274e+00
4.348e+01	1.470e+03	4.853e-02	8.959e+02	-1.104e+00
4.348e+01	2.415e+03	1.219e-01	3.567e+02	-1.154e+00
4.472e+01	4.703e+03	1.593e-01	2.807e+02	-1.052e+00
4.472e+01	2.983e+03	8.528e-02	5.244e+02	1.265e+00
4.472e+01	2.183e+03	1.249e-01	3.581e+02	-1.096e+00
4.472e+01	1.184e+03	4.889e-02	9.148e+02	-1.023e+00
4.596e+01	4.985e+03	1.628e-01	2.823e+02	-1.194e+00
4.596e+01	2.552e+03	9.176e-02	5.009e+02	1.260e+00
4.596e+01	1.795e+03	4.931e-02	9.321e+02	-1.168e+00
4.596e+01	2.974e+03	1.295e-01	3.549e+02	-1.293e+00
4.596e+01	1.713e+03	1.449e-01	3.171e+02	9.788e-01
4.720e+01	4.514e+03	1.610e-01	2.933e+02	-9.783e-01
4.720e+01	3.076e+03	8.545e-02	5.524e+02	1.517e+00
4.720e+01	2.509e+03	1.264e-01	3.734e+02	-1.170e+00
4.720e+01	7.834e+02	4.293e-02	1.100e+03	-6.561e-01
4.845e+01	5.016e+03	1.650e-01	2.936e+02	-1.175e+00
4.845e+01	3.372e+03	9.557e-02	5.069e+02	1.494e+00
4.845e+01	2.793e+03	1.265e-01	3.829e+02	-1.155e+00
4.845e+01	9.335e+02	4.926e-02	9.836e+02	-4.159e-01
4.845e+01	1.254e+03	1.404e-01	3.450e+02	8.205e-01
4.969e+01	4.975e+03	1.733e-01	2.867e+02	-1.310e+00
4.969e+01	1.664e+03	1.340e-01	3.708e+02	-4.168e-02
4.969e+01	1.038e+03	5.370e-02	9.253e+02	-2.345e-01
4.969e+01	1.789e+03	8.810e-02	5.640e+02	1.200e+00
5.093e+01	4.932e+03	1.757e-01	2.898e+02	-1.371e+00
5.093e+01	1.932e+03	8.944e-02	5.695e+02	8.978e-01
5.093e+01	1.633e+03	1.387e-01	3.672e+02	-6.676e-02
5.093e+01	9.399e+02	5.973e-02	8.527e+02	-1.968e-01
5.217e+01	2.638e+03	9.423e-02	5.537e+02	8.208e-01
5.217e+01	4.318e+03	1.795e-01	2.907e+02	-1.510e+00
5.217e+01	1.588e+03	1.361e-01	3.835e+02	2.080e-01
5.217e+01	9.328e+02	6.101e-02	8.552e+02	-5.605e-01
5.342e+01	3.708e+03	1.001e-01	5.337e+02	9.330e-01
5.342e+01	2.110e+03	6.420e-02	8.320e+02	-1.280e+00
5.342e+01	6.190e+02	2.004e-02	2.665e+03	3.959e-01
5.342e+01	1.385e+03	1.429e-01	3.738e+02	3.742e-01
5.466e+01	4.047e+03	9.947e-02	5.495e+02	8.538e-01
5.466e+01	2.643e+03	7.062e-02	7.740e+02	1.600e+00
5.466e+01	7.560e+02	2.260e-02	2.419e+03	6.117e-01
5.466e+01	1.406e+03	1.397e-01	3.912e+02	2.327e-01
5.590e+01	3.780e+03	1.059e-01	5.277e+02	8.849e-01
5.590e+01	1.110e+03	3.151e-02	1.774e+03	4.933e-01
5.590e+01	2.330e+03	7.405e-02	7.549e+02	-1.493e+00
5.590e+01	1.421e+03	1.448e-01	3.859e+02	4.311e-01
5.714e+01	3.724e+03	1.086e-01	5.263e+02	1.053e+00
5.714e+01	1.031e+03	3.609e-02	1.583e+03	2.375e-01
5.714e+01	2.946e+03	8.210e-02	6.960e+02	-1.494e+00
5.714e+01	1.145e+03	1.521e-01	3.757e+02	-2.013e-01
5.839e+01	2.969e+03	1.100e-01	5.308e+02	1.057e+00
5.839e+01	1.055e+03	4.566e-02	1.279e+03	5.787e-01
5.839e+01	2.952e+03	9.053e-02	6.449e+02	-1.441e+00
5.839e+01	1.072e+03	3.517e-02	1.660e+03	-1.463e+00
5.963e+01	1.971e+03	4.240e-02	1.406e+03	1.352e+00
5.963e+01	2.544e+03	9.743e-02	6.120e+02	-1.256e+00
5.963e+01	2.445e+03	1.140e-01	5.229e+02	1.166e+00
5.963e+01	1.017e+03	5.765e-02	1.034e+03	4.422e-01
