# WaveDec output file for Circular Rayleigh waves
# MODEL_CIRCULAR_RAYLEIGH
# Frequency	Amplitude	Wavenumber	Velocity	EllipticityAngle
# [Hz]	[a.u.]	[1/m]	[m/s]	[rad]
4.224e+01	9.925e+02	8.103e-02	5.213e+02	5.551e-01
4.224e+01	1.111e+03	1.057e-01	3.995e+02	-9.709e-01
4.348e+01	4.328e+03	1.506e-01	2.887e+02	-1.295e+00
4.348e+01	1.078e+03	8.371e-02	5.194e+02	5.511e-01
4.348e+01	1.194e+03	1.165e-01	3.733e+02	-8.436e-01
4.348e+01	9.841e+01	-5.264e-03	-8.259e+03	-8.444e-01
4.472e+01	4.342e+03	1.551e-01	2.883e+02	-1.292e+00
4.472e+01	1.346e+03	8.691e-02	5.145e+02	6.810e-01
4.472e+01	1.685e+03	1.190e-01	3.758e+02	-1.006e+00
4.472e+01	3.751e+02	9.851e-03	4.540e+03	-5.933e-01
4.596e+01	4.272e+03	1.581e-01	2.907e+02	-1.270e+00
4.596e+01	1.283e+03	8.801e-02	5.222e+02	7.958e-01
4.596e+01	2.048e+03	1.229e-01	3.740e+02	-1.135e+00
4.596e+01	5.319e+02	1.679e-02	2.738e+03	-8.625e-01
4.720e+01	4.088e+03	1.617e-01	2.920e+02	-1.293e+00
4.720e+01	1.146e+03	8.985e-02	5.254e+02	5.247e-01
4.720e+01	2.093e+03	1.268e-01	3.723e+02	-1.138e+00
4.720e+01	6.202e+02	2.435e-02	1.939e+03	-9.411e-01
4.845e+01	4.352e+03	1.670e-01	2.901e+02	-1.369e+00
4.845e+01	2.340e+03	1.204e-01	4.022e+02	-8.308e-01
4.845e+01	5.069e+02	2.428e-02	1.995e+03	-3.599e-01
4.845e+01	7.514e+02	8.348e-02	5.804e+02	2.994e-01
4.969e+01	4.158e+03	1.697e-01	2.928e+02	-1.406e+00
4.969e+01	2.689e+03	1.209e-01	4.109e+02	-8.571e-01
4.969e+01	6.450e+02	3.000e-02	1.656e+03	-3.139e-01
4.969e+01	7.588e+02	7.946e-02	6.253e+02	7.179e-01
5.093e+01	2.976e+03	1.252e-01	4.069e+02	-8.963e-01
5.093e+01	3.530e+03	1.728e-01	2.948e+02	-1.364e+00
5.093e+01	8.377e+02	3.525e-02	1.445e+03	-5.727e-01
5.093e+01	1.132e+03	8.445e-02	6.031e+02	9.399e-01
5.217e+01	2.909e+03	1.283e-01	4.066e+02	-9.467e-01
5.217e+01	1.238e+03	3.903e-02	1.337e+03	-7.883e-01
5.217e+01	2.916e+03	1.712e-01	3.048e+02	-1.288e+00
5.217e+01	1.206e+03	8.925e-02	5.846e+02	9.319e-01
5.217e+01	1.381e+02	1.872e-03	2.787e+04	2.066e+00
5.342e+01	2.537e+03	1.302e-01	4.101e+02	-9.622e-01
5.342e+01	1.251e+03	4.363e-02	1.224e+03	-6.963e-01
5.342e+01	2.556e+03	1.741e-01	3.068e+02	-1.258e+00
5.342e+01	1.211e+03	9.877e-02	5.408e+02	9.586e-01
5.342e+01	2.210e+02	3.019e-03	1.769e+04	-1.269e+00
5.466e+01	2.251e+03	1.319e-01	4.143e+02	-9.606e-01
5.466e+01	1.002e+03	4.893e-02	1.117e+03	-5.932e-01
5.466e+01	1.916e+03	1.797e-01	3.041e+02	-1.234e+00
5.466e+01	1.262e+03	1.053e-01	5.190e+02	9.639e-01
5.466e+01	2.520e+02	3.791e-03	1.442e+04	-1.294e+00
5.590e+01	2.233e+03	1.309e-01	4.270e+02	-1.103e+00
5.590e+01	9.232e+02	5.056e-02	1.106e+03	-6.084e-01
5.590e+01	4.331e+02	4.289e-03	1.303e+04	-1.320e+00
5.590e+01	8.397e+02	1.088e-01	5.138e+02	3.272e-01
5.714e+01	2.518e+03	1.303e-01	4.387e+02	-1.336e+00
5.714e+01	8.432e+02	5.499e-02	1.039e+03	-4.636e-01
5.714e+01	6.648e+02	7.997e-03	7.146e+03	-1.380e+00
5.714e+01	1.115e+03	1.071e-01	5.333e+02	-6.535e-01
5.714e+01	1.156e+03	1.554e-01	3.676e+02	7.769e-01
5.839e+01	9.072e+02	1.713e-02	3.409e+03	-1.346e+00
5.839e+01	6.743e+02	5.897e-02	9.900e+02	-6.147e-01
5.839e+01	1.669e+03	1.397e-01	4.180e+02	-1.213e+00
5.839e+01	7.727e+02	1.150e-01	5.079e+02	-2.952e-03
5.963e+01	9.811e+02	2.621e-02	2.275e+03	-1.355e+00
5.963e+01	8.049e+02	6.975e-02	8.548e+02	-7.944e-01
5.963e+01	1.611e+03	1.017e-01	5.864e+02	-1.337e+00
5.963e+01	1.714e+03	1.344e-01	4.435e+02	-1.508e+00
1.242e+01	4.486e+02	3.762e-02	3.302e+02	-7.710e-01
1.366e+01	4.706e+02	4.438e-02	3.079e+02	-7.560e-01
1.491e+01	5.518e+02	4.914e-02	3.033e+02	-6.753e-01
1.615e+01	7.165e+02	5.453e-02	2.962e+02	-8.148e-01
1.739e+01	8.306e+02	5.960e-02	2.918e+02	-6.930e-01
1.863e+01	9.342e+02	6.367e-02	2.927e+02	-7.866e-01
1.988e+01	1.176e+03	6.971e-02	2.851e+02	-8.185e-01
2.112e+01	1.277e+03	7.365e-02	2.867e+02	-7.816e-01
2.236e+01	1.335e+03	7.777e-02	2.875e+02	-8.820e-01
2.360e+01	1.523e+03	8.276e-02	2.852e+02	-8.219e-01
2.484e+01	1.747e+03	8.862e-02	2.803e+02	-9.246e-01
2.609e+01	1.661e+03	9.155e-02	2.850e+02	-9.212e-01
2.733e+01	1.805e+03	9.588e-02	2.850e+02	-9.037e-01
2.857e+01	2.155e+03	1.006e-01	2.840e+02	-8.772e-01
2.981e+01	2.024e+03	1.058e-01	2.818e+02	-8.040e-01
3.106e+01	1.961e+03	1.096e-01	2.833e+02	-7.421e-01
3.230e+01	2.372e+03	1.135e-01	2.845e+02	-8.426e-01
3.230e+01	7.107e+02	5.328e-02	6.062e+02	1.375e+00
3.354e+01	2.646e+03	1.188e-01	2.823e+02	-8.979e-01
3.354e+01	8.261e+02	5.627e-02	5.960e+02	1.340e+00
3.478e+01	2.606e+03	1.234e-01	2.819e+02	-9.060e-01
3.478e+01	8.680e+02	5.919e-02	5.877e+02	1.242e+00
3.602e+01	2.647e+03	1.273e-01	2.831e+02	-9.112e-01
3.602e+01	9.507e+02	6.001e-02	6.003e+02	1.109e+00
3.727e+01	2.775e+03	1.309e-01	2.846e+02	-9.026e-01
3.727e+01	1.296e+03	6.448e-02	5.779e+02	1.184e+00
3.851e+01	3.216e+03	1.354e-01	2.845e+02	-9.431e-01
3.851e+01	1.420e+03	6.817e-02	5.649e+02	1.301e+00
3.975e+01	3.789e+03	1.417e-01	2.805e+02	-1.024e+00
3.975e+01	1.441e+03	7.214e-02	5.511e+02	1.228e+00
4.099e+01	4.715e+03	1.476e-01	2.778e+02	-1.042e+00
4.099e+01	1.965e+03	8.042e-02	5.097e+02	9.229e-01
4.099e+01	1.593e+03	9.451e-02	4.337e+02	-8.255e-01
4.099e+01	4.571e+02	2.793e-02	1.468e+03	-7.101e-01
4.099e+01	3.452e+03	2.408e-01	1.702e+02	1.426e+00
4.224e+01	4.526e+03	1.497e-01	2.822e+02	-1.133e+00
4.224e+01	1.027e+03	8.415e-02	5.019e+02	5.776e-01
4.224e+01	1.262e+03	1.100e-01	3.838e+02	-9.039e-01
4.348e+01	4.763e+03	1.515e-01	2.871e+02	-1.204e+00
4.348e+01	1.218e+03	8.431e-02	5.157e+02	6.314e-01
4.348e+01	1.433e+03	1.184e-01	3.671e+02	-8.538e-01
4.348e+01	2.888e+02	7.284e-03	5.969e+03	-5.890e-01
4.472e+01	5.201e+03	1.552e-01	2.881e+02	-1.222e+00
4.472e+01	1.463e+03	8.755e-02	5.108e+02	7.410e-01
4.472e+01	1.828e+03	1.212e-01	3.690e+02	-1.035e+00
4.472e+01	5.110e+02	1.280e-02	3.494e+03	-8.284e-01
4.596e+01	5.318e+03	1.599e-01	2.875e+02	-1.256e+00
4.596e+01	2.293e+03	1.221e-01	3.764e+02	-1.099e+00
4.596e+01	1.320e+03	8.700e-02	5.283e+02	9.346e-01
4.596e+01	6.459e+02	1.768e-02	2.600e+03	-8.683e-01
4.720e+01	4.968e+03	1.638e-01	2.882e+02	-1.289e+00
4.720e+01	2.230e+03	1.248e-01	3.783e+02	-1.007e+00
4.720e+01	1.008e+03	8.413e-02	5.611e+02	5.642e-01
4.720e+01	6.704e+02	2.426e-02	1.945e+03	-8.599e-01
4.845e+01	4.896e+03	1.670e-01	2.901e+02	-1.342e+00
4.845e+01	2.653e+03	1.211e-01	3.999e+02	-8.420e-01
4.845e+01	6.324e+02	2.641e-02	1.835e+03	-4.938e-01
4.845e+01	8.513e+02	8.049e-02	6.019e+02	1.874e-01
4.969e+01	4.948e+03	1.705e-01	2.915e+02	-1.391e+00
4.969e+01	3.285e+03	1.220e-01	4.072e+02	-8.725e-01
4.969e+01	8.151e+02	3.173e-02	1.566e+03	-3.671e-01
4.969e+01	8.641e+02	7.831e-02	6.346e+02	4.457e-01
5.093e+01	3.593e+03	1.258e-01	4.047e+02	-9.019e-01
5.093e+01	4.208e+03	1.743e-01	2.922e+02	-1.364e+00
5.093e+01	1.017e+03	3.595e-02	1.417e+03	-5.420e-01
5.093e+01	1.303e+03	8.511e-02	5.984e+02	8.769e-01
5.217e+01	3.294e+03	1.295e-01	4.030e+02	-9.226e-01
5.217e+01	1.452e+03	4.009e-02	1.301e+03	-7.657e-01
5.217e+01	3.327e+03	1.715e-01	3.042e+02	-1.295e+00
5.217e+01	1.329e+03	9.028e-02	5.779e+02	8.721e-01
5.217e+01	1.439e+02	1.543e-03	3.381e+04	2.001e+00
5.342e+01	3.871e+03	1.314e-01	4.066e+02	-1.001e+00
5.342e+01	1.602e+03	4.653e-02	1.148e+03	-6.863e-01
5.342e+01	3.185e+03	1.762e-01	3.032e+02	-1.267e+00
5.342e+01	1.766e+03	1.047e-01	5.104e+02	1.210e+00
5.342e+01	9.087e+02	8.232e-02	6.489e+02	-8.583e-01
5.466e+01	2.876e+03	1.323e-01	4.131e+02	-9.444e-01
5.466e+01	1.342e+03	5.083e-02	1.075e+03	-5.769e-01
5.466e+01	2.282e+03	1.776e-01	3.077e+02	-1.210e+00
5.466e+01	1.500e+03	1.085e-01	5.038e+02	1.020e+00
5.466e+01	3.722e+02	4.647e-03	1.176e+04	-1.312e+00
5.590e+01	2.981e+03	1.308e-01	4.273e+02	-1.191e+00
5.590e+01	1.067e+03	5.274e-02	1.060e+03	-3.904e-01
5.590e+01	5.149e+02	4.296e-03	1.301e+04	-1.370e+00
5.590e+01	9.279e+02	1.098e-01	5.091e+02	1.392e-01
5.590e+01	1.199e+03	1.490e-01	3.752e+02	9.064e-01
5.714e+01	3.735e+03	1.314e-01	4.348e+02	-1.453e+00
5.714e+01	1.692e+03	1.029e-01	5.551e+02	-1.160e+00
5.714e+01	9.544e+02	6.058e-02	9.433e+02	-3.202e-01
5.714e+01	5.394e+02	4.823e-03	1.185e+04	-1.446e+00
5.714e+01	1.514e+03	1.546e-01	3.696e+02	6.230e-01
5.839e+01	1.157e+03	1.906e-02	3.063e+03	-1.339e+00
5.839e+01	8.707e+02	6.177e-02	9.452e+02	-4.612e-01
5.839e+01	2.330e+03	1.442e-01	4.048e+02	-1.087e+00
5.839e+01	1.428e+03	1.204e-01	4.850e+02	9.854e-01
5.839e+01	1.431e+03	1.018e-01	5.735e+02	-1.465e+00
5.963e+01	1.341e+03	2.935e-02	2.032e+03	-1.393e+00
5.963e+01	1.036e+03	6.671e-02	8.938e+02	-9.912e-01
5.963e+01	1.605e+03	1.009e-01	5.909e+02	-1.414e+00
5.963e+01	1.883e+03	1.410e-01	4.228e+02	-1.359e+00
1.118e+01	3.527e+02	3.302e-02	3.386e+02	-8.424e-01
1.242e+01	4.117e+02	3.791e-02	3.277e+02	-6.983e-01
1.366e+01	4.677e+02	4.528e-02	3.018e+02	-6.456e-01
1.491e+01	6.458e+02	4.925e-02	3.027e+02	-6.732e-01
1.615e+01	5.926e+02	5.517e-02	2.927e+02	-6.908e-01
1.739e+01	7.217e+02	6.078e-02	2.861e+02	-7.061e-01
1.863e+01	9.926e+02	6.419e-02	2.903e+02	-8.173e-01
1.988e+01	9.193e+02	6.930e-02	2.868e+02	-7.742e-01
2.112e+01	1.135e+03	7.468e-02	2.828e+02	-8.315e-01
2.236e+01	1.243e+03	7.800e-02	2.867e+02	-8.766e-01
2.360e+01	1.241e+03	8.311e-02	2.840e+02	-7.953e-01
2.484e+01	1.431e+03	8.902e-02	2.791e+02	-9.094e-01
2.609e+01	1.504e+03	9.256e-02	2.818e+02	-9.348e-01
2.733e+01	1.536e+03	9.712e-02	2.814e+02	-8.965e-01
2.857e+01	1.742e+03	1.013e-01	2.821e+02	-8.814e-01
2.981e+01	1.754e+03	1.066e-01	2.796e+02	-8.385e-01
3.106e+01	1.580e+03	1.105e-01	2.810e+02	-7.278e-01
3.230e+01	1.828e+03	1.144e-01	2.823e+02	-8.223e-01
3.230e+01	5.671e+02	5.093e-02	6.341e+02	1.296e+00
3.354e+01	1.981e+03	1.192e-01	2.813e+02	-8.925e-01
3.354e+01	6.172e+02	5.562e-02	6.030e+02	1.309e+00
3.478e+01	2.200e+03	1.245e-01	2.794e+02	-9.136e-01
3.478e+01	6.546e+02	5.761e-02	6.038e+02	1.131e+00
3.602e+01	2.066e+03	1.283e-01	2.807e+02	-9.196e-01
3.602e+01	7.486e+02	5.982e-02	6.022e+02	1.002e+00
3.727e+01	2.031e+03	1.317e-01	2.829e+02	-9.205e-01
3.727e+01	9.044e+02	6.365e-02	5.855e+02	1.100e+00
3.851e+01	2.325e+03	1.361e-01	2.830e+02	-9.298e-01
3.851e+01	9.853e+02	6.841e-02	5.629e+02	1.204e+00
3.975e+01	2.938e+03	1.415e-01	2.808e+02	-9.976e-01
3.975e+01	9.943e+02	7.213e-02	5.511e+02	9.946e-01
3.975e+01	5.890e+02	8.956e-02	4.439e+02	-8.289e-01
4.099e+01	3.476e+03	1.479e-01	2.771e+02	-1.036e+00
4.099e+01	1.466e+03	8.074e-02	5.077e+02	8.072e-01
4.099e+01	1.237e+03	9.433e-02	4.346e+02	-8.147e-01
4.099e+01	3.385e+02	2.785e-02	1.472e+03	-5.277e-01
4.099e+01	2.577e+03	2.407e-01	1.703e+02	1.405e+00
4.224e+01	3.556e+03	1.494e-01	2.827e+02	-1.150e+00
4.224e+01	6.458e+02	8.928e-02	4.731e+02	4.594e-01
4.224e+01	1.043e+03	1.157e-01	3.651e+02	-1.021e+00
4.224e+01	6.375e+02	4.242e-02	9.958e+02	1.218e+00
4.224e+01	8.865e+02	1.806e-01	2.339e+02	6.707e-01
4.348e+01	3.630e+03	1.514e-01	2.871e+02	-1.166e+00
4.348e+01	8.537e+02	8.555e-02	5.082e+02	5.423e-01
4.348e+01	8.530e+02	1.212e-01	3.589e+02	-9.249e-01
4.472e+01	3.705e+03	1.546e-01	2.893e+02	-1.202e+00
4.472e+01	9.561e+02	8.745e-02	5.114e+02	6.237e-01
4.472e+01	1.300e+03	1.232e-01	3.631e+02	-1.052e+00
4.472e+01	3.258e+02	1.203e-02	3.718e+03	-8.696e-01
4.596e+01	3.828e+03	1.599e-01	2.874e+02	-1.265e+00
4.596e+01	1.624e+03	1.243e-01	3.697e+02	-1.049e+00
4.596e+01	8.257e+02	8.333e-02	5.516e+02	8.701e-01
4.596e+01	4.091e+02	1.616e-02	2.845e+03	-8.370e-01
4.720e+01	3.524e+03	1.639e-01	2.881e+02	-1.269e+00
4.720e+01	1.634e+03	1.273e-01	3.709e+02	-1.007e+00
4.720e+01	7.872e+02	8.262e-02	5.713e+02	5.850e-01
4.720e+01	4.715e+02	2.420e-02	1.950e+03	-9.110e-01
4.845e+01	3.476e+03	1.681e-01	2.881e+02	-1.266e+00
4.845e+01	1.952e+03	1.235e-01	3.924e+02	-9.109e-01
4.845e+01	8.122e+02	8.159e-02	5.938e+02	4.054e-02
4.845e+01	5.147e+02	3.072e-02	1.577e+03	-7.417e-01
4.845e+01	1.120e+03	1.953e-01	2.481e+02	-8.048e-01
4.969e+01	3.143e+03	1.713e-01	2.901e+02	-1.351e+00
4.969e+01	2.024e+03	1.239e-01	4.009e+02	-8.393e-01
4.969e+01	9.098e+02	8.514e-02	5.836e+02	8.241e-01
4.969e+01	4.977e+02	3.035e-02	1.637e+03	-3.098e-01
4.969e+01	7.482e+02	8.197e-02	6.062e+02	-1.199e+00
5.093e+01	2.261e+03	1.245e-01	4.091e+02	-8.711e-01
5.093e+01	3.026e+03	1.758e-01	2.898e+02	-1.314e+00
5.093e+01	1.226e+03	9.124e-02	5.582e+02	9.944e-01
5.093e+01	5.558e+02	3.370e-02	1.511e+03	-2.127e-01
5.217e+01	2.623e+03	1.310e-01	3.983e+02	-9.538e-01
5.217e+01	1.025e+03	4.089e-02	1.276e+03	-6.952e-01
5.217e+01	1.410e+03	9.935e-02	5.251e+02	1.250e+00
5.217e+01	1.996e+03	1.740e-01	2.999e+02	-1.303e+00
5.217e+01	6.473e+02	8.335e-02	6.260e+02	-6.531e-01
5.342e+01	1.940e+03	1.101e-01	4.853e+02	-1.452e+00
5.342e+01	1.017e+03	4.843e-02	1.103e+03	-4.981e-01
5.342e+01	1.887e+03	1.408e-01	3.793e+02	-9.698e-01
5.342e+01	1.769e+03	1.753e-01	3.046e+02	-1.250e+00
5.342e+01	7.413e+02	9.230e-02	5.787e+02	-4.809e-01
5.466e+01	2.303e+03	1.123e-01	4.869e+02	-1.531e+00
5.466e+01	9.712e+02	5.605e-02	9.751e+02	-3.441e-01
5.466e+01	1.452e+03	1.412e-01	3.872e+02	-8.481e-01
5.466e+01	9.390e+02	8.905e-02	6.138e+02	-8.751e-01
5.466e+01	1.161e+03	1.753e-01	3.118e+02	-1.162e+00
5.590e+01	2.403e+03	1.283e-01	4.356e+02	-1.469e+00
5.590e+01	7.858e+02	5.612e-02	9.962e+02	-2.292e-01
5.590e+01	6.304e+01	-6.109e-04	-9.151e+04	-1.719e+00
5.590e+01	9.734e+02	1.486e-01	3.762e+02	4.969e-01
5.590e+01	6.539e+02	1.013e-01	5.520e+02	-8.679e-01
5.714e+01	2.301e+03	1.380e-01	4.140e+02	-1.435e+00
5.714e+01	5.327e+02	7.303e-03	7.825e+03	-1.486e+00
5.714e+01	6.622e+02	5.766e-02	9.911e+02	-2.631e-01
5.714e+01	1.029e+03	1.060e-01	5.389e+02	1.486e+00
5.714e+01	9.467e+02	1.566e-01	3.649e+02	8.012e-01
5.839e+01	7.157e+02	1.863e-02	3.134e+03	-1.442e+00
5.839e+01	1.684e+03	1.425e-01	4.097e+02	-1.305e+00
5.839e+01	4.957e+02	6.419e-02	9.096e+02	-2.043e-01
5.839e+01	9.334e+02	1.114e-01	5.241e+02	1.290e+00
5.963e+01	9.884e+02	2.879e-02	2.071e+03	-1.418e+00
5.963e+01	5.780e+02	6.179e-02	9.651e+02	-9.276e-01
5.963e+01	1.311e+03	1.466e-01	4.067e+02	-1.284e+00
5.963e+01	9.991e+02	1.074e-01	5.554e+02	1.549e+00
1.366e+01	4.162e+02	4.522e-02	3.022e+02	-6.747e-01
1.491e+01	5.446e+02	5.066e-02	2.942e+02	-7.314e-01
1.615e+01	6.764e+02	5.516e-02	2.928e+02	-7.565e-01
1.739e+01	7.734e+02	5.998e-02	2.900e+02	-7.590e-01
1.863e+01	9.689e+02	6.432e-02	2.897e+02	-8.077e-01
1.988e+01	1.074e+03	6.973e-02	2.850e+02	-8.500e-01
2.112e+01	1.127e+03	7.435e-02	2.840e+02	-8.292e-01
2.236e+01	1.418e+03	7.821e-02	2.859e+02	-9.093e-01
2.360e+01	1.221e+03	8.257e-02	2.858e+02	-8.158e-01
2.484e+01	1.606e+03	8.819e-02	2.817e+02	-9.403e-01
2.609e+01	1.471e+03	9.187e-02	2.840e+02	-9.414e-01
2.733e+01	1.555e+03	9.641e-02	2.835e+02	-9.051e-01
2.857e+01	1.917e+03	1.005e-01	2.843e+02	-8.765e-01
2.981e+01	1.579e+03	1.058e-01	2.818e+02	-8.456e-01
3.106e+01	1.899e+03	1.096e-01	2.833e+02	-7.791e-01
3.230e+01	1.984e+03	1.138e-01	2.837e+02	-8.508e-01
3.230e+01	6.595e+02	5.142e-02	6.281e+02	1.448e+00
3.354e+01	2.128e+03	1.187e-01	2.827e+02	-9.192e-01
3.354e+01	7.199e+02	5.682e-02	5.902e+02	1.384e+00
3.478e+01	2.418e+03	1.233e-01	2.820e+02	-9.221e-01
3.478e+01	8.774e+02	5.921e-02	5.874e+02	1.306e+00
3.602e+01	2.136e+03	1.272e-01	2.833e+02	-9.344e-01
3.602e+01	9.194e+02	6.098e-02	5.908e+02	1.260e+00
3.727e+01	2.245e+03	1.308e-01	2.849e+02	-9.308e-01
3.727e+01	1.202e+03	6.471e-02	5.759e+02	1.270e+00
3.851e+01	2.936e+03	1.352e-01	2.848e+02	-9.891e-01
3.851e+01	1.397e+03	6.830e-02	5.638e+02	1.393e+00
3.975e+01	3.142e+03	1.417e-01	2.805e+02	-1.022e+00
3.975e+01	1.715e+03	7.167e-02	5.547e+02	1.140e+00
3.975e+01	8.030e+02	8.632e-02	4.605e+02	-8.012e-01
3.975e+01	2.096e+03	2.214e-01	1.795e+02	-1.744e+00
4.099e+01	4.385e+03	1.477e-01	2.776e+02	-1.137e+00
4.099e+01	2.194e+03	7.772e-02	5.275e+02	9.938e-01
4.099e+01	1.580e+03	9.366e-02	4.377e+02	-9.192e-01
4.099e+01	3.394e+03	2.297e-01	1.785e+02	1.405e+00
4.099e+01	7.348e+02	3.327e-02	1.232e+03	-1.501e+00
4.224e+01	3.666e+03	1.501e-01	2.814e+02	-1.180e+00
4.224e+01	9.764e+02	8.092e-02	5.219e+02	4.720e-01
4.224e+01	1.091e+03	1.046e-01	4.038e+02	-9.909e-01
4.348e+01	4.369e+03	1.507e-01	2.886e+02	-1.304e+00
4.348e+01	1.071e+03	8.430e-02	5.158e+02	4.862e-01
4.348e+01	1.203e+03	1.174e-01	3.705e+02	-8.457e-01
4.348e+01	9.837e+01	-5.239e-03	-8.299e+03	-8.511e-01
4.472e+01	4.410e+03	1.544e-01	2.896e+02	-1.289e+00
4.472e+01	1.418e+03	8.606e-02	5.197e+02	6.978e-01
4.472e+01	1.670e+03	1.194e-01	3.744e+02	-1.028e+00
4.472e+01	3.533e+02	9.727e-03	4.597e+03	-6.100e-01
4.596e+01	4.274e+03	1.584e-01	2.901e+02	-1.291e+00
4.596e+01	1.222e+03	8.863e-02	5.186e+02	7.393e-01
4.596e+01	1.949e+03	1.231e-01	3.735e+02	-1.120e+00
4.596e+01	4.863e+02	1.644e-02	2.796e+03	-8.118e-01
4.720e+01	4.274e+03	1.615e-01	2.922e+02	-1.302e+00
4.720e+01	1.159e+03	8.871e-02	5.321e+02	5.416e-01
4.720e+01	2.189e+03	1.271e-01	3.713e+02	-1.128e+00
4.720e+01	5.998e+02	2.356e-02	2.004e+03	-8.972e-01
4.845e+01	4.256e+03	1.668e-01	2.905e+02	-1.368e+00
4.845e+01	2.246e+03	1.203e-01	4.026e+02	-8.319e-01
4.845e+01	4.990e+02	2.457e-02	1.972e+03	-3.856e-01
4.845e+01	7.501e+02	8.354e-02	5.800e+02	3.769e-01
4.969e+01	4.027e+03	1.699e-01	2.925e+02	-1.407e+00
4.969e+01	2.583e+03	1.212e-01	4.100e+02	-8.562e-01
4.969e+01	6.178e+02	2.971e-02	1.672e+03	-2.733e-01
4.969e+01	8.558e+02	8.061e-02	6.164e+02	8.030e-01
5.093e+01	3.102e+03	1.255e-01	4.058e+02	-8.919e-01
5.093e+01	3.666e+03	1.728e-01	2.948e+02	-1.364e+00
5.093e+01	8.842e+02	3.474e-02	1.466e+03	-5.519e-01
5.093e+01	1.257e+03	8.537e-02	5.966e+02	9.758e-01
5.217e+01	2.727e+03	1.285e-01	4.060e+02	-9.391e-01
5.217e+01	1.115e+03	3.824e-02	1.364e+03	-7.507e-01
5.217e+01	2.692e+03	1.718e-01	3.037e+02	-1.303e+00
5.217e+01	1.268e+03	9.032e-02	5.776e+02	9.743e-01
5.217e+01	1.363e+02	1.966e-03	2.654e+04	-1.121e+00
5.342e+01	2.547e+03	1.306e-01	4.091e+02	-9.632e-01
5.342e+01	1.267e+03	4.306e-02	1.240e+03	-6.778e-01
5.342e+01	2.468e+03	1.737e-01	3.075e+02	-1.262e+00
5.342e+01	1.317e+03	9.969e-02	5.358e+02	1.021e+00
5.342e+01	2.262e+02	3.058e-03	1.747e+04	-1.269e+00
5.466e+01	2.236e+03	1.321e-01	4.138e+02	-9.524e-01
5.466e+01	9.601e+02	4.844e-02	1.128e+03	-5.462e-01
5.466e+01	1.818e+03	1.796e-01	3.043e+02	-1.216e+00
5.466e+01	1.366e+03	1.064e-01	5.138e+02	9.840e-01
5.466e+01	2.333e+02	3.685e-03	1.483e+04	-1.313e+00
5.590e+01	2.289e+03	1.275e-01	4.385e+02	-1.255e+00
5.590e+01	8.784e+02	5.097e-02	1.097e+03	-3.676e-01
5.590e+01	4.083e+02	4.143e-03	1.349e+04	-1.335e+00
5.590e+01	8.366e+02	1.076e-01	5.197e+02	2.191e-02
5.590e+01	1.015e+03	1.506e-01	3.713e+02	6.925e-01
5.714e+01	2.837e+03	1.250e-01	4.571e+02	-1.535e+00
5.714e+01	1.523e+03	1.004e-01	5.691e+02	-1.030e+00
5.714e+01	8.092e+02	5.968e-02	9.574e+02	-3.570e-01
5.714e+01	5.013e+02	5.525e-03	1.034e+04	-1.381e+00
5.714e+01	1.239e+03	1.534e-01	3.726e+02	6.153e-01
5.839e+01	7.805e+02	1.426e-02	4.093e+03	-1.441e+00
5.839e+01	6.683e+02	6.408e-02	9.112e+02	-3.427e-01
5.839e+01	2.189e+03	1.296e-01	4.506e+02	-1.539e+00
5.839e+01	1.417e+03	1.046e-01	5.580e+02	-1.155e+00
5.839e+01	9.157e+02	1.565e-01	3.730e+02	4.473e-01
5.963e+01	8.562e+02	2.400e-02	2.484e+03	-1.429e+00
5.963e+01	8.520e+02	6.973e-02	8.551e+02	-8.161e-01
5.963e+01	1.901e+03	1.029e-01	5.792e+02	-1.375e+00
5.963e+01	1.812e+03	1.289e-01	4.627e+02	1.440e+00
5.963e+01	7.611e+02	1.569e-01	3.800e+02	-3.882e-02
8.696e+00	2.609e+02	1.693e-02	5.137e+02	-6.476e-01
9.938e+00	2.754e+02	2.875e-02	3.456e+02	-5.080e-01
1.118e+01	3.858e+02	3.151e-02	3.548e+02	-7.504e-01
1.242e+01	4.569e+02	4.018e-02	3.092e+02	-7.064e-01
1.366e+01	5.693e+02	4.450e-02	3.071e+02	-6.767e-01
1.491e+01	5.976e+02	4.977e-02	2.995e+02	-6.222e-01
1.615e+01	7.732e+02	5.643e-02	2.862e+02	-7.811e-01
1.739e+01	9.544e+02	6.015e-02	2.891e+02	-8.224e-01
1.863e+01	8.607e+02	6.335e-02	2.941e+02	-7.505e-01
1.988e+01	1.268e+03	6.939e-02	2.864e+02	-8.360e-01
2.112e+01	1.225e+03	7.404e-02	2.852e+02	-7.883e-01
2.236e+01	1.340e+03	7.733e-02	2.892e+02	-8.553e-01
2.360e+01	1.599e+03	8.288e-02	2.848e+02	-8.249e-01
2.484e+01	1.772e+03	8.873e-02	2.800e+02	-9.192e-01
2.609e+01	1.659e+03	9.141e-02	2.854e+02	-9.205e-01
2.733e+01	1.914e+03	9.661e-02	2.829e+02	-8.998e-01
2.857e+01	1.967e+03	1.006e-01	2.839e+02	-8.943e-01
2.981e+01	1.980e+03	1.057e-01	2.820e+02	-8.451e-01
3.106e+01	2.098e+03	1.097e-01	2.830e+02	-7.755e-01
3.230e+01	2.261e+03	1.136e-01	2.844e+02	-8.738e-01
