# WaveDec output file for Circular Rayleigh waves
# MODEL_CIRCULAR_RAYLEIGH
# Frequency	Amplitude	Wavenumber	Velocity	EllipticityAngle
# [Hz]	[a.u.]	[1/m]	[m/s]	[rad]
3.354e+01	2.387e+03	1.206e-01	2.782e+02	-9.865e-01
3.354e+01	7.424e+02	1.717e-01	1.953e+02	-7.335e-01
3.478e+01	2.757e+03	1.254e-01	2.774e+02	-1.040e+00
3.478e+01	5.871e+02	5.883e-02	5.913e+02	1.139e+00
3.602e+01	2.454e+03	1.302e-01	2.767e+02	-1.015e+00
3.602e+01	9.797e+02	1.803e-01	1.998e+02	-8.731e-01
3.602e+01	6.645e+02	6.519e-02	5.526e+02	1.263e+00
3.727e+01	2.350e+03	1.340e-01	2.781e+02	-9.768e-01
3.727e+01	6.761e+02	6.811e-02	5.472e+02	1.248e+00
3.727e+01	1.022e+03	1.857e-01	2.007e+02	-1.033e+00
3.851e+01	2.510e+03	1.402e-01	2.747e+02	-8.425e-01
3.851e+01	1.633e+03	1.907e-01	2.019e+02	-1.048e+00
3.851e+01	1.548e+03	1.578e-01	2.440e+02	-1.099e+00
3.851e+01	9.785e+02	6.540e-02	5.888e+02	-1.468e+00
3.851e+01	5.519e+02	3.712e-02	1.037e+03	1.502e+00
3.975e+01	2.563e+03	1.405e-01	2.829e+02	-9.807e-01
3.975e+01	1.663e+03	1.813e-01	2.193e+02	-1.048e+00
3.975e+01	9.464e+02	6.828e-02	5.821e+02	-1.392e+00
3.975e+01	9.782e+02	1.133e-01	3.508e+02	-1.198e+00
4.099e+01	2.163e+03	1.457e-01	2.814e+02	-9.706e-01
4.099e+01	1.419e+03	1.855e-01	2.210e+02	-9.502e-01
4.099e+01	6.854e+02	6.714e-02	6.106e+02	-1.090e+00
4.224e+01	2.604e+03	1.493e-01	2.829e+02	-1.106e+00
4.224e+01	7.453e+02	7.307e-02	5.780e+02	-7.528e-01
4.224e+01	1.502e+03	1.905e-01	2.217e+02	-1.017e+00
4.224e+01	5.577e+02	4.618e-02	9.145e+02	1.518e+00
4.348e+01	3.167e+03	1.559e-01	2.789e+02	-1.102e+00
4.348e+01	7.024e+02	7.931e-02	5.482e+02	-6.878e-02
4.348e+01	1.550e+03	1.676e-01	2.594e+02	-1.411e+00
4.348e+01	6.342e+02	1.426e-01	3.048e+02	-1.608e-01
4.472e+01	3.056e+03	1.611e-01	2.776e+02	-1.124e+00
4.472e+01	8.995e+02	8.524e-02	5.247e+02	2.264e-01
4.472e+01	2.316e+03	1.724e-01	2.594e+02	-1.338e+00
4.472e+01	8.619e+02	1.157e-01	3.864e+02	-1.099e+00
4.472e+01	1.718e+02	6.351e-03	7.041e+03	-8.924e-01
4.596e+01	2.617e+03	1.701e-01	2.703e+02	-1.192e+00
4.596e+01	1.146e+03	9.062e-02	5.072e+02	7.101e-01
4.596e+01	1.324e+03	1.590e-01	2.891e+02	-8.018e-01
4.596e+01	1.180e+03	1.805e-01	2.546e+02	-1.457e+00
4.720e+01	2.356e+03	1.767e-01	2.671e+02	-1.147e+00
4.720e+01	1.059e+03	9.515e-02	4.961e+02	6.496e-01
4.720e+01	1.518e+03	1.623e-01	2.909e+02	-8.879e-01
4.720e+01	6.821e+02	6.968e-02	6.774e+02	-1.123e+00
4.845e+01	2.351e+03	1.819e-01	2.663e+02	-1.100e+00
4.845e+01	9.246e+02	9.921e-02	4.883e+02	5.877e-01
4.845e+01	2.031e+03	1.654e-01	2.929e+02	-1.018e+00
4.845e+01	9.888e+02	7.476e-02	6.480e+02	-1.223e+00
4.845e+01	1.202e+03	9.097e-02	5.326e+02	-1.574e+00
4.969e+01	2.161e+03	1.865e-01	2.665e+02	-1.081e+00
4.969e+01	2.313e+03	1.701e-01	2.921e+02	-1.099e+00
4.969e+01	1.539e+03	9.711e-02	5.117e+02	1.442e+00
4.969e+01	9.641e+02	7.822e-02	6.353e+02	-1.236e+00
4.969e+01	6.534e+02	1.085e-01	4.578e+02	-1.425e-01
5.093e+01	2.009e+03	1.893e-01	2.691e+02	-9.523e-01
5.093e+01	1.645e+03	1.742e-01	2.923e+02	-9.826e-01
5.093e+01	1.340e+03	1.026e-01	4.965e+02	1.424e+00
5.093e+01	7.962e+02	8.392e-02	6.069e+02	-1.159e+00
5.217e+01	1.153e+03	1.068e-01	4.887e+02	1.298e+00
5.217e+01	1.593e+03	1.918e-01	2.721e+02	-7.329e-01
5.217e+01	1.489e+03	1.777e-01	2.937e+02	-1.041e+00
5.217e+01	4.679e+02	3.959e-02	1.318e+03	-1.169e+00
5.342e+01	1.441e+03	1.090e-01	4.900e+02	1.257e+00
5.342e+01	7.369e+02	4.746e-02	1.126e+03	-1.131e+00
5.342e+01	1.354e+03	1.926e-01	2.774e+02	-6.473e-01
5.342e+01	1.160e+03	1.789e-01	2.986e+02	-9.802e-01
5.466e+01	1.655e+03	1.107e-01	4.940e+02	1.357e+00
5.466e+01	8.550e+02	5.198e-02	1.052e+03	-1.049e+00
5.466e+01	1.340e+03	1.927e-01	2.837e+02	-8.173e-01
5.590e+01	1.590e+03	1.175e-01	4.757e+02	1.477e+00
5.590e+01	6.559e+02	5.530e-02	1.011e+03	-1.115e+00
5.714e+01	1.484e+03	1.228e-01	4.655e+02	1.495e+00
5.714e+01	5.780e+02	6.012e-02	9.505e+02	-1.158e+00
5.839e+01	9.461e+02	1.236e-01	4.723e+02	1.220e+00
5.963e+01	6.930e+02	1.282e-01	4.653e+02	6.059e-01
7.453e+00	4.199e+02	5.387e-02	1.384e+02	5.439e-01
1.118e+01	3.506e+02	3.758e-02	2.975e+02	-3.972e-01
1.615e+01	5.156e+02	5.642e-02	2.862e+02	-7.922e-01
1.739e+01	8.076e+02	6.137e-02	2.834e+02	-7.425e-01
1.863e+01	8.198e+02	6.475e-02	2.878e+02	-8.352e-01
1.988e+01	7.611e+02	7.170e-02	2.772e+02	-9.088e-01
2.112e+01	8.619e+02	7.403e-02	2.853e+02	-8.426e-01
2.236e+01	1.058e+03	7.969e-02	2.806e+02	-7.391e-01
2.360e+01	1.382e+03	8.523e-02	2.769e+02	-8.387e-01
2.484e+01	1.219e+03	8.999e-02	2.761e+02	-9.070e-01
2.609e+01	1.171e+03	9.375e-02	2.783e+02	-9.177e-01
2.733e+01	1.631e+03	9.757e-02	2.801e+02	-9.579e-01
2.857e+01	1.885e+03	1.017e-01	2.809e+02	-9.581e-01
2.981e+01	1.983e+03	1.061e-01	2.809e+02	-9.426e-01
3.106e+01	1.957e+03	1.105e-01	2.811e+02	-9.940e-01
3.230e+01	2.214e+03	1.154e-01	2.799e+02	-9.780e-01
3.354e+01	2.423e+03	1.204e-01	2.786e+02	-1.010e+00
3.478e+01	2.887e+03	1.256e-01	2.770e+02	-1.021e+00
3.478e+01	5.506e+02	5.724e-02	6.076e+02	1.077e+00
3.602e+01	3.069e+03	1.302e-01	2.768e+02	-1.010e+00
3.602e+01	1.144e+03	1.801e-01	2.000e+02	-9.096e-01
3.602e+01	6.976e+02	6.376e-02	5.650e+02	1.169e+00
3.727e+01	2.947e+03	1.341e-01	2.780e+02	-1.005e+00
3.727e+01	7.245e+02	6.860e-02	5.433e+02	1.197e+00
3.727e+01	1.057e+03	1.852e-01	2.012e+02	-8.932e-01
3.851e+01	2.498e+03	1.396e-01	2.759e+02	-9.235e-01
3.851e+01	1.160e+03	1.914e-01	2.012e+02	-8.941e-01
3.851e+01	1.197e+03	1.601e-01	2.406e+02	-1.119e+00
3.975e+01	2.378e+03	1.413e-01	2.813e+02	-9.509e-01
3.975e+01	1.538e+03	1.787e-01	2.224e+02	-1.087e+00
3.975e+01	8.726e+02	6.881e-02	5.777e+02	-1.391e+00
3.975e+01	9.630e+02	1.113e-01	3.570e+02	-1.190e+00
4.099e+01	2.719e+03	1.460e-01	2.808e+02	-9.879e-01
4.099e+01	1.913e+03	1.851e-01	2.214e+02	-1.052e+00
4.099e+01	9.712e+02	6.761e-02	6.063e+02	-1.057e+00
4.099e+01	6.156e+02	4.304e-02	9.524e+02	1.367e+00
4.224e+01	3.543e+03	1.489e-01	2.836e+02	-1.079e+00
4.224e+01	9.709e+02	7.274e-02	5.806e+02	-7.441e-01
4.224e+01	1.916e+03	1.913e-01	2.208e+02	-1.021e+00
4.224e+01	6.922e+02	4.496e-02	9.395e+02	-1.459e+00
4.224e+01	9.716e+02	1.356e-01	3.115e+02	-6.551e-01
4.348e+01	2.762e+03	1.565e-01	2.778e+02	-1.143e+00
4.348e+01	6.727e+02	8.098e-02	5.369e+02	8.430e-02
4.348e+01	1.506e+03	1.682e-01	2.585e+02	-1.423e+00
4.472e+01	2.318e+03	1.617e-01	2.766e+02	-1.157e+00
4.472e+01	8.019e+02	8.621e-02	5.187e+02	5.010e-01
4.472e+01	1.630e+03	1.729e-01	2.586e+02	-1.412e+00
4.596e+01	3.031e+03	1.700e-01	2.703e+02	-1.197e+00
4.596e+01	1.289e+03	9.158e-02	5.019e+02	7.876e-01
4.596e+01	1.764e+03	1.584e-01	2.901e+02	-8.111e-01
4.596e+01	5.990e+02	6.148e-02	7.476e+02	-9.750e-01
4.720e+01	3.096e+03	1.762e-01	2.679e+02	-1.172e+00
4.720e+01	1.254e+03	9.607e-02	4.914e+02	6.732e-01
4.720e+01	1.880e+03	1.622e-01	2.910e+02	-8.586e-01
4.720e+01	8.796e+02	6.730e-02	7.014e+02	-1.134e+00
4.845e+01	2.540e+03	1.820e-01	2.663e+02	-1.115e+00
4.845e+01	8.801e+02	9.997e-02	4.846e+02	4.157e-01
4.845e+01	2.117e+03	1.659e-01	2.921e+02	-1.020e+00
4.845e+01	1.001e+03	7.341e-02	6.600e+02	-1.230e+00
4.845e+01	1.266e+03	9.035e-02	5.362e+02	1.546e+00
4.969e+01	2.096e+03	1.861e-01	2.671e+02	-1.100e+00
4.969e+01	2.136e+03	1.704e-01	2.916e+02	-1.104e+00
4.969e+01	1.332e+03	9.660e-02	5.144e+02	1.424e+00
4.969e+01	8.774e+02	7.777e-02	6.390e+02	-1.251e+00
4.969e+01	5.999e+02	1.089e-01	4.564e+02	-1.099e-01
5.093e+01	2.122e+03	1.899e-01	2.683e+02	-9.920e-01
5.093e+01	1.772e+03	1.749e-01	2.911e+02	-9.980e-01
5.093e+01	1.145e+03	1.024e-01	4.974e+02	1.418e+00
5.093e+01	7.261e+02	8.329e-02	6.115e+02	-1.129e+00
5.217e+01	1.694e+03	1.916e-01	2.723e+02	-7.392e-01
5.217e+01	1.087e+03	1.067e-01	4.891e+02	1.307e+00
5.217e+01	1.597e+03	1.771e-01	2.945e+02	-1.020e+00
5.217e+01	5.334e+02	3.970e-02	1.314e+03	-1.142e+00
5.342e+01	1.501e+03	1.075e-01	4.970e+02	1.264e+00
5.342e+01	7.356e+02	4.783e-02	1.117e+03	-1.154e+00
5.342e+01	1.502e+03	1.896e-01	2.818e+02	-7.274e-01
5.342e+01	9.867e+02	1.374e-01	3.888e+02	-1.147e+00
5.466e+01	1.773e+03	1.101e-01	4.963e+02	1.400e+00
5.466e+01	8.912e+02	5.160e-02	1.059e+03	-1.016e+00
5.466e+01	1.418e+03	1.937e-01	2.822e+02	-8.426e-01
5.590e+01	1.707e+03	1.165e-01	4.799e+02	1.475e+00
5.590e+01	6.918e+02	5.535e-02	1.010e+03	-1.033e+00
5.714e+01	1.389e+03	1.212e-01	4.713e+02	1.459e+00
5.714e+01	5.392e+02	6.116e-02	9.344e+02	-1.011e+00
5.839e+01	9.409e+02	1.262e-01	4.627e+02	1.421e+00
5.963e+01	7.131e+02	1.288e-01	4.629e+02	4.357e-01
