# WaveDec output file for Circular Rayleigh waves
# MODEL_CIRCULAR_RAYLEIGH
# Frequency	Amplitude	Wavenumber	Velocity	EllipticityAngle
# [Hz]	[a.u.]	[1/m]	[m/s]	[rad]
4.400e+01	2.908e+03	4.464e-01	9.856e+01	1.080e-02
4.400e+01	6.948e+02	4.021e-02	1.094e+03	3.103e-01
4.600e+01	8.048e+03	1.663e-01	2.766e+02	5.309e-01
4.600e+01	3.395e+03	9.430e-02	4.878e+02	-3.412e-01
4.600e+01	4.599e+03	7.693e-01	5.980e+01	-1.005e-01
4.600e+01	1.388e+03	4.590e-02	1.002e+03	2.314e-01
4.600e+01	2.247e+03	4.366e-01	1.054e+02	1.616e-02
4.800e+01	7.623e+03	1.742e-01	2.756e+02	5.805e-01
4.800e+01	3.237e+03	9.878e-02	4.859e+02	-5.599e-01
4.800e+01	6.686e+03	7.851e-01	6.114e+01	-9.314e-02
4.800e+01	3.643e+03	4.100e-01	1.171e+02	-6.160e-02
4.800e+01	1.181e+03	4.575e-02	1.049e+03	2.897e-01
5.000e+01	6.748e+03	1.819e-01	2.749e+02	5.850e-01
5.000e+01	3.973e+03	1.053e-01	4.750e+02	-5.075e-01
5.000e+01	6.893e+03	7.927e-01	6.308e+01	-7.504e-02
5.000e+01	3.936e+03	4.205e-01	1.189e+02	-5.194e-02
5.000e+01	1.491e+03	5.860e-02	8.532e+02	1.880e-01
5.200e+01	6.245e+03	1.901e-01	2.735e+02	6.600e-01
5.200e+01	3.993e+03	1.098e-01	4.735e+02	-6.153e-01
5.200e+01	6.854e+03	8.792e-01	5.914e+01	-1.380e-01
5.200e+01	4.399e+03	5.059e-01	1.028e+02	-3.250e-02
5.200e+01	4.391e+03	8.194e-01	6.346e+01	-2.730e-02
5.400e+01	5.616e+03	1.160e-01	4.654e+02	-4.801e-01
5.400e+01	6.178e+03	2.002e-01	2.697e+02	5.528e-01
5.400e+01	3.473e+03	8.346e-02	6.470e+02	-2.668e-02
5.400e+01	5.745e+03	8.569e-01	6.302e+01	-2.310e-01
5.400e+01	3.027e+03	4.670e-01	1.156e+02	-4.762e-02
5.600e+01	5.945e+03	1.235e-01	4.534e+02	-5.007e-01
5.600e+01	4.713e+03	2.121e-01	2.640e+02	4.754e-01
5.600e+01	4.155e+03	9.736e-02	5.752e+02	-1.062e-01
5.600e+01	3.754e+03	8.532e-01	6.564e+01	-7.702e-02
5.600e+01	2.547e+03	4.572e-01	1.225e+02	1.914e-02
5.800e+01	7.194e+03	1.256e-01	4.620e+02	-4.207e-01
5.800e+01	5.197e+03	2.305e-01	2.516e+02	2.946e-01
5.800e+01	5.029e+03	8.546e-01	6.787e+01	-7.464e-02
5.800e+01	1.642e+03	2.050e-01	2.830e+02	8.702e-01
5.800e+01	4.395e+02	3.346e-02	1.733e+03	9.532e-01
6.000e+01	7.733e+03	1.323e-01	4.535e+02	-4.576e-01
6.000e+01	5.424e+03	2.338e-01	2.566e+02	2.883e-01
6.000e+01	6.835e+03	8.979e-01	6.682e+01	7.361e-02
6.000e+01	8.096e+02	4.755e-02	1.262e+03	6.316e-01
6.000e+01	2.812e+03	5.378e-01	1.116e+02	2.938e-01
6.200e+01	9.832e+03	1.385e-01	4.477e+02	-3.789e-01
6.200e+01	6.083e+03	2.346e-01	2.643e+02	3.286e-01
6.200e+01	3.861e+03	1.027e-01	6.040e+02	-1.280e-01
6.200e+01	3.230e+03	1.870e-01	3.316e+02	8.945e-02
6.200e+01	4.748e+03	8.848e-01	7.008e+01	-4.252e-02
6.400e+01	1.013e+04	1.405e-01	4.557e+02	-3.585e-01
6.400e+01	4.507e+03	2.375e-01	2.695e+02	3.236e-01
6.400e+01	4.325e+03	9.925e-02	6.448e+02	-9.579e-02
6.400e+01	1.390e+03	1.747e-01	3.663e+02	1.700e+00
6.400e+01	4.694e+03	5.601e-01	1.143e+02	3.557e-02
6.600e+01	9.873e+03	1.471e-01	4.487e+02	-3.783e-01
6.600e+01	3.303e+03	2.147e-01	3.074e+02	5.601e-01
6.600e+01	4.185e+03	1.136e-01	5.807e+02	-1.954e-01
6.600e+01	4.588e+03	5.637e-01	1.171e+02	3.963e-02
6.600e+01	2.527e+03	7.292e-01	9.051e+01	-8.025e-01
6.800e+01	9.444e+03	1.554e-01	4.376e+02	-4.162e-01
6.800e+01	3.018e+03	2.084e-01	3.263e+02	8.063e-01
6.800e+01	3.717e+03	1.214e-01	5.602e+02	-1.618e-01
6.800e+01	1.504e+03	2.637e-01	2.579e+02	1.415e+00
6.800e+01	4.144e+03	5.791e-01	1.174e+02	-1.886e-02
7.000e+01	8.205e+03	1.631e-01	4.291e+02	-3.995e-01
7.000e+01	3.005e+03	2.130e-01	3.286e+02	6.427e-01
7.000e+01	6.321e+03	2.939e-01	2.382e+02	1.226e-01
7.000e+01	5.989e+03	9.309e-01	7.520e+01	3.431e-01
7.000e+01	4.310e+03	4.293e-01	1.631e+02	9.616e-02
7.200e+01	9.211e+03	1.667e-01	4.320e+02	-2.854e-01
7.200e+01	7.373e+03	2.890e-01	2.492e+02	1.033e-01
7.200e+01	3.745e+03	2.293e-01	3.141e+02	4.361e-01
7.200e+01	1.450e+03	4.676e-02	1.540e+03	-5.426e-01
7.200e+01	6.807e+03	8.905e-01	8.085e+01	5.368e-02
7.400e+01	9.783e+03	1.718e-01	4.308e+02	-2.992e-01
7.400e+01	8.043e+03	2.967e-01	2.494e+02	1.248e-01
7.400e+01	1.586e+03	6.016e-02	1.230e+03	-8.727e-01
7.400e+01	3.175e+03	2.356e-01	3.142e+02	6.384e-01
7.400e+01	2.521e+03	1.445e-01	5.123e+02	-6.375e-01
7.600e+01	8.718e+03	1.801e-01	4.221e+02	-3.586e-01
7.600e+01	8.860e+03	3.056e-01	2.487e+02	1.336e-01
7.600e+01	1.504e+03	6.824e-02	1.114e+03	-1.308e+00
7.600e+01	2.127e+03	2.408e-01	3.156e+02	9.428e-01
7.600e+01	1.830e+03	1.574e-01	4.829e+02	-1.196e+00
7.800e+01	6.409e+03	1.891e-01	4.124e+02	-4.673e-01
7.800e+01	1.027e+04	3.136e-01	2.487e+02	9.705e-02
7.800e+01	1.455e+03	7.307e-02	1.067e+03	1.105e+00
7.800e+01	6.964e+03	5.863e-01	1.330e+02	-1.760e-02
7.800e+01	6.578e+03	4.632e-01	1.684e+02	-5.281e-02
8.000e+01	4.831e+03	1.933e-01	4.139e+02	-4.694e-01
8.000e+01	6.932e+03	3.277e-01	2.441e+02	2.202e-01
8.000e+01	3.135e+03	1.199e-01	6.672e+02	-2.538e-02
8.000e+01	6.513e+03	4.941e-01	1.619e+02	-7.433e-03
8.000e+01	6.203e+03	8.870e-01	9.019e+01	-2.593e-02
8.200e+01	5.942e+03	1.969e-01	4.164e+02	-4.898e-01
8.200e+01	3.106e+03	1.193e-01	6.871e+02	1.588e-02
8.200e+01	3.723e+03	3.339e-01	2.456e+02	4.398e-01
8.200e+01	4.474e+03	5.067e-01	1.618e+02	3.495e-02
8.200e+01	1.879e+03	1.697e-01	4.832e+02	-8.894e-01
8.400e+01	7.136e+03	2.009e-01	4.181e+02	-4.959e-01
8.400e+01	3.143e+03	1.213e-01	6.925e+02	-1.330e-03
8.400e+01	2.313e+03	3.379e-01	2.486e+02	7.627e-01
8.400e+01	2.681e+03	1.778e-01	4.725e+02	-8.177e-01
8.400e+01	3.919e+03	6.026e-01	1.394e+02	3.630e-01
8.600e+01	6.306e+03	2.060e-01	4.174e+02	-5.119e-01
8.600e+01	3.033e+03	1.214e-01	7.082e+02	1.671e-03
8.600e+01	4.733e+03	6.089e-01	1.412e+02	4.834e-01
8.600e+01	4.000e+03	2.784e-01	3.089e+02	3.042e-01
8.600e+01	1.758e+03	1.885e-01	4.562e+02	1.525e+00
8.800e+01	4.881e+03	2.122e-01	4.146e+02	-5.633e-01
8.800e+01	3.140e+03	1.151e-01	7.644e+02	-8.907e-02
8.800e+01	4.650e+03	2.817e-01	3.124e+02	1.918e-01
8.800e+01	4.142e+03	6.055e-01	1.453e+02	5.731e-01
8.800e+01	5.919e+03	6.868e-01	1.281e+02	-6.687e-02
9.000e+01	4.124e+03	2.192e-01	4.106e+02	-4.335e-01
9.000e+01	2.566e+03	1.169e-01	7.698e+02	-1.422e-01
9.000e+01	4.897e+03	5.986e-01	1.503e+02	-2.038e-01
9.000e+01	4.419e+03	3.941e-01	2.283e+02	4.686e-02
9.000e+01	9.190e+02	7.243e-02	1.243e+03	-9.825e-01
9.200e+01	3.903e+03	2.270e-01	4.053e+02	-4.191e-01
9.200e+01	5.536e+03	6.160e-01	1.494e+02	-2.202e-03
9.200e+01	9.588e+02	9.185e-02	1.002e+03	-1.264e+00
9.200e+01	2.075e+03	1.268e-01	7.253e+02	-1.750e-02
9.200e+01	1.253e+03	2.073e-01	4.438e+02	1.546e+00
9.400e+01	5.899e+03	6.221e-01	1.511e+02	1.514e-02
9.400e+01	1.234e+03	1.133e-01	8.298e+02	-8.563e-01
9.400e+01	3.453e+03	2.462e-01	3.818e+02	-2.357e-01
9.400e+01	1.791e+03	2.205e-01	4.263e+02	-8.481e-01
9.400e+01	2.812e+03	4.272e-01	2.200e+02	-1.752e-01
9.600e+01	8.384e+02	1.063e-01	9.034e+02	1.381e+00
9.600e+01	4.458e+03	6.319e-01	1.519e+02	1.066e-01
9.600e+01	2.182e+03	2.526e-01	3.801e+02	-4.382e-01
9.600e+01	4.659e+03	9.033e-01	1.063e+02	4.668e-02
9.600e+01	1.926e+03	2.938e-01	3.268e+02	1.429e-01
9.800e+01	3.315e+03	2.578e-01	3.801e+02	-5.307e-01
9.800e+01	3.663e+03	2.779e-01	3.526e+02	-2.609e-01
9.800e+01	4.790e+03	9.063e-01	1.081e+02	6.638e-02
9.800e+01	3.043e+03	6.434e-01	1.523e+02	1.277e-01
9.800e+01	6.427e+02	1.092e-01	8.978e+02	1.164e+00
1.000e+02	4.311e+03	2.663e-01	3.755e+02	-7.469e-01
1.000e+02	5.652e+03	9.152e-01	1.093e+02	1.060e-02
1.000e+02	3.878e+03	2.941e-01	3.400e+02	-4.487e-01
1.000e+02	1.905e+03	2.451e-01	4.079e+02	9.104e-01
1.000e+02	1.122e+03	1.040e-01	9.617e+02	-4.986e-01
1.020e+02	3.895e+03	2.708e-01	3.766e+02	-8.527e-01
1.020e+02	3.009e+03	2.432e-01	4.194e+02	-9.811e-01
1.020e+02	1.216e+03	1.292e-01	7.895e+02	-8.492e-01
1.020e+02	4.238e+03	8.507e-01	1.199e+02	-1.959e-01
1.020e+02	2.579e+03	3.157e-01	3.231e+02	-6.221e-01
1.040e+02	3.344e+03	2.569e-01	4.048e+02	-5.726e-01
1.040e+02	1.554e+03	9.467e-02	1.099e+03	-1.620e-01
1.040e+02	4.667e+03	5.083e-01	2.046e+02	2.370e-02
1.040e+02	4.630e+03	6.689e-01	1.555e+02	-8.745e-02
1.040e+02	1.360e+03	2.385e-01	4.360e+02	-1.489e+00
1.060e+02	4.692e+03	2.728e-01	3.885e+02	-4.528e-01
1.060e+02	2.970e+03	2.527e-01	4.195e+02	-8.504e-01
1.060e+02	2.673e+03	3.729e-01	2.842e+02	2.785e-01
1.060e+02	3.428e+03	8.709e-01	1.217e+02	-1.021e-01
1.060e+02	2.678e+03	4.725e-01	2.244e+02	9.748e-02
1.080e+02	2.909e+03	2.737e-01	3.945e+02	-1.470e+00
1.080e+02	3.206e+03	3.044e-01	3.549e+02	-8.441e-01
1.080e+02	2.878e+03	2.520e-01	4.286e+02	2.925e-01
1.080e+02	2.458e+03	5.229e-01	2.065e+02	2.509e-01
1.080e+02	1.436e+03	3.464e-01	3.118e+02	-9.995e-01
1.100e+02	2.504e+03	2.876e-01	3.824e+02	-1.387e+00
1.100e+02	1.042e+03	1.406e-01	7.825e+02	-8.364e-01
1.100e+02	2.484e+03	3.248e-01	3.387e+02	-1.400e+00
1.100e+02	1.500e+03	3.559e-01	3.091e+02	-1.162e+00
1.100e+02	1.601e+03	2.565e-01	4.288e+02	3.838e-01
1.120e+02	9.548e+02	1.409e-01	7.948e+02	-1.017e+00
1.120e+02	2.086e+03	2.939e-01	3.810e+02	-9.843e-01
1.120e+02	1.988e+03	3.279e-01	3.415e+02	-1.403e+00
1.120e+02	1.351e+03	3.612e-01	3.101e+02	1.499e+00
1.140e+02	2.635e+03	2.958e-01	3.853e+02	-6.974e-01
1.140e+02	9.603e+02	1.497e-01	7.616e+02	-7.826e-01
1.140e+02	1.946e+03	3.304e-01	3.450e+02	2.093e+00
1.140e+02	1.476e+03	3.651e-01	3.123e+02	-1.327e+00
1.160e+02	3.637e+03	2.973e-01	3.902e+02	-6.149e-01
1.160e+02	3.763e+03	3.316e-01	3.498e+02	-7.069e-01
1.160e+02	2.330e+03	3.639e-01	3.187e+02	-1.046e+00
1.160e+02	1.055e+03	2.866e-01	4.047e+02	1.067e+00
1.160e+02	5.060e+02	1.417e-01	8.186e+02	-1.558e+00
1.180e+02	3.886e+03	3.026e-01	3.899e+02	-6.730e-01
1.180e+02	1.113e+03	1.705e-01	6.919e+02	-7.045e-01
1.180e+02	1.650e+03	2.913e-01	4.050e+02	1.015e+00
1.180e+02	2.451e+03	3.409e-01	3.461e+02	-7.780e-01
1.180e+02	1.790e+03	3.779e-01	3.122e+02	-8.022e-01
1.200e+02	2.528e+03	3.143e-01	3.818e+02	-1.101e+00
1.200e+02	9.510e+02	1.812e-01	6.623e+02	-9.293e-01
1.200e+02	1.494e+03	3.013e-01	3.983e+02	7.200e-01
1.200e+02	1.577e+03	3.531e-01	3.398e+02	1.753e+00
1.200e+02	1.358e+03	3.863e-01	3.106e+02	-1.129e+00
1.220e+02	1.357e+03	3.189e-01	3.825e+02	-8.075e-01
1.220e+02	8.520e+02	1.906e-01	6.400e+02	-1.048e+00
1.220e+02	1.196e+03	8.539e-01	1.429e+02	-1.090e+00
1.240e+02	1.240e+03	3.157e-01	3.928e+02	-7.653e-01
1.240e+02	1.173e+03	1.866e-01	6.644e+02	-7.740e-01
1.240e+02	7.921e+02	1.518e-01	8.171e+02	-8.392e-01
1.240e+02	1.257e+03	2.473e-01	5.014e+02	-3.353e-01
1.260e+02	1.014e+03	1.867e-01	6.750e+02	-6.507e-01
1.260e+02	7.357e+02	1.519e-01	8.294e+02	-7.527e-01
1.280e+02	1.195e+03	1.849e-01	6.923e+02	-5.992e-01
1.280e+02	1.105e+03	2.923e-01	4.379e+02	-4.298e-01
1.300e+02	1.299e+03	2.043e-01	6.363e+02	-6.770e-01
1.300e+02	9.409e+02	3.201e-01	4.062e+02	-7.514e-01
8.000e+00	1.518e+02	1.341e-02	5.968e+02	-1.798e+00
1.000e+01	3.570e+02	1.868e-02	5.354e+02	-1.646e+00
1.200e+01	6.017e+02	3.694e-02	3.249e+02	1.076e+00
1.400e+01	7.320e+02	4.330e-02	3.234e+02	9.685e-01
1.600e+01	1.021e+03	5.610e-02	2.852e+02	8.466e-01
1.800e+01	1.362e+03	6.271e-02	2.871e+02	8.400e-01
2.000e+01	1.534e+03	7.121e-02	2.809e+02	8.585e-01
2.200e+01	1.971e+03	7.671e-02	2.868e+02	8.097e-01
2.200e+01	5.048e+02	4.014e-02	5.481e+02	-4.656e-01
2.400e+01	2.119e+03	8.481e-02	2.830e+02	8.941e-01
2.400e+01	1.685e+03	4.894e-01	4.904e+01	-2.388e-02
2.600e+01	2.738e+03	9.365e-02	2.776e+02	8.166e-01
2.600e+01	2.052e+03	4.159e-01	6.251e+01	-1.195e-02
2.600e+01	3.320e+02	3.477e-02	7.477e+02	-1.937e+00
2.800e+01	2.779e+03	1.001e-01	2.798e+02	7.962e-01
2.800e+01	2.147e+03	4.302e-01	6.509e+01	-1.323e-02
2.800e+01	3.119e+02	4.169e-02	6.717e+02	1.208e+00
3.000e+01	3.639e+03	1.066e-01	2.815e+02	7.479e-01
3.000e+01	2.452e+03	4.513e-01	6.647e+01	-2.125e-02
3.200e+01	3.697e+03	1.148e-01	2.789e+02	7.139e-01
3.200e+01	2.195e+03	4.592e-01	6.968e+01	-1.817e-02
3.200e+01	4.578e+02	6.356e-02	5.035e+02	7.302e-01
3.400e+01	5.707e+03	1.208e-01	2.814e+02	6.553e-01
3.400e+01	1.304e+03	4.957e-02	6.860e+02	-1.527e-01
3.400e+01	1.945e+03	4.346e-01	7.824e+01	-1.165e-01
3.400e+01	2.714e+03	7.311e-01	4.651e+01	-9.973e-02
3.600e+01	4.794e+03	1.296e-01	2.778e+02	6.453e-01
3.600e+01	1.783e+03	6.308e-02	5.707e+02	-2.168e-01
3.600e+01	1.754e+03	4.293e-01	8.385e+01	-7.750e-02
3.600e+01	2.247e+03	7.312e-01	4.924e+01	-5.829e-02
3.800e+01	5.885e+03	1.374e-01	2.766e+02	6.298e-01
3.800e+01	1.737e+03	6.906e-02	5.502e+02	-2.845e-01
3.800e+01	3.062e+03	7.418e-01	5.123e+01	-7.250e-02
3.800e+01	1.870e+03	4.229e-01	8.985e+01	-3.696e-02
3.800e+01	3.917e+02	3.585e-02	1.060e+03	5.081e-01
4.000e+01	7.409e+03	1.429e-01	2.799e+02	5.824e-01
4.000e+01	1.648e+03	7.632e-02	5.241e+02	-5.702e-01
4.000e+01	3.103e+03	7.444e-01	5.374e+01	-8.547e-02
4.000e+01	2.094e+03	4.243e-01	9.426e+01	-7.109e-02
4.000e+01	4.642e+02	1.851e-02	2.160e+03	-1.485e-01
4.200e+01	9.125e+03	1.511e-01	2.779e+02	5.700e-01
4.200e+01	2.754e+03	8.461e-02	4.964e+02	-4.804e-01
4.200e+01	4.182e+03	7.575e-01	5.544e+01	-5.733e-02
4.200e+01	3.277e+03	4.428e-01	9.486e+01	-4.277e-02
4.200e+01	2.711e+03	8.301e-01	5.060e+01	-1.199e-01
4.400e+01	8.366e+03	1.591e-01	2.766e+02	5.419e-01
4.400e+01	3.717e+03	8.823e-02	4.987e+02	-4.269e-01
4.400e+01	4.958e+03	7.662e-01	5.742e+01	-5.510e-02
4.400e+01	3.060e+03	4.497e-01	9.783e+01	1.687e-02
4.400e+01	7.446e+02	4.168e-02	1.056e+03	3.848e-01
4.600e+01	8.696e+03	1.664e-01	2.764e+02	5.227e-01
4.600e+01	4.201e+03	9.311e-02	4.940e+02	-3.653e-01
4.600e+01	1.754e+03	4.564e-02	1.008e+03	2.080e-01
4.600e+01	4.986e+03	7.719e-01	5.959e+01	-8.126e-02
4.600e+01	2.662e+03	4.349e-01	1.058e+02	3.450e-02
4.800e+01	7.941e+03	1.736e-01	2.764e+02	5.787e-01
4.800e+01	3.860e+03	9.926e-02	4.836e+02	-5.601e-01
4.800e+01	7.071e+03	7.859e-01	6.108e+01	-8.511e-02
4.800e+01	3.803e+03	4.098e-01	1.171e+02	-5.559e-02
4.800e+01	1.172e+03	4.310e-02	1.114e+03	3.394e-01
5.000e+01	6.797e+03	1.821e-01	2.746e+02	5.946e-01
5.000e+01	4.716e+03	1.053e-01	4.749e+02	-5.189e-01
5.000e+01	7.449e+03	7.948e-01	6.291e+01	-6.439e-02
5.000e+01	4.355e+03	4.226e-01	1.183e+02	-4.415e-02
5.000e+01	1.708e+03	6.009e-02	8.320e+02	1.630e-01
5.200e+01	6.652e+03	1.899e-01	2.738e+02	6.710e-01
5.200e+01	4.850e+03	1.101e-01	4.723e+02	-6.083e-01
5.200e+01	7.557e+03	8.789e-01	5.916e+01	-1.410e-01
5.200e+01	4.991e+03	5.049e-01	1.030e+02	-2.831e-02
5.200e+01	4.990e+03	8.146e-01	6.383e+01	-1.052e-02
5.400e+01	6.752e+03	1.164e-01	4.638e+02	-4.950e-01
5.400e+01	6.006e+03	2.014e-01	2.682e+02	5.345e-01
5.400e+01	3.970e+03	8.404e-02	6.425e+02	-4.587e-02
5.400e+01	5.909e+03	8.583e-01	6.291e+01	-2.245e-01
5.400e+01	3.109e+03	4.664e-01	1.158e+02	-3.846e-02
5.600e+01	7.064e+03	1.235e-01	4.535e+02	-5.043e-01
5.600e+01	4.485e+03	2.122e-01	2.639e+02	4.796e-01
5.600e+01	4.848e+03	9.748e-02	5.744e+02	-1.145e-01
5.600e+01	4.536e+03	8.535e-01	6.561e+01	-7.570e-02
5.600e+01	2.984e+03	4.562e-01	1.227e+02	2.328e-02
5.800e+01	8.927e+03	1.266e-01	4.580e+02	-4.125e-01
5.800e+01	4.204e+03	2.342e-01	2.477e+02	1.924e-01
5.800e+01	5.829e+03	8.542e-01	6.790e+01	-5.582e-02
5.800e+01	6.494e+02	4.076e-02	1.423e+03	8.497e-01
5.800e+01	2.286e+03	1.008e-01	5.752e+02	-6.059e-02
6.000e+01	9.214e+03	1.327e-01	4.520e+02	-4.424e-01
6.000e+01	6.582e+03	2.333e-01	2.571e+02	2.702e-01
6.000e+01	8.046e+03	8.953e-01	6.702e+01	5.861e-02
6.000e+01	1.019e+03	4.591e-02	1.307e+03	6.124e-01
6.000e+01	3.869e+03	3.938e-01	1.524e+02	-7.269e-02
6.200e+01	1.084e+04	1.370e-01	4.524e+02	-3.982e-01
6.200e+01	5.205e+03	2.322e-01	2.670e+02	3.532e-01
6.200e+01	4.284e+03	1.039e-01	5.967e+02	-1.356e-01
6.200e+01	6.882e+03	8.853e-01	7.003e+01	-1.572e-02
6.200e+01	1.205e+03	5.363e-02	1.156e+03	4.872e-01
6.400e+01	1.207e+04	1.409e-01	4.541e+02	-3.645e-01
6.400e+01	5.005e+03	2.380e-01	2.689e+02	3.214e-01
6.400e+01	4.996e+03	9.945e-02	6.435e+02	-9.239e-02
6.400e+01	1.722e+03	1.733e-01	3.692e+02	1.858e+00
6.400e+01	5.306e+03	5.604e-01	1.142e+02	3.865e-02
6.600e+01	1.112e+04	1.487e-01	4.439e+02	-3.971e-01
6.600e+01	2.924e+03	2.047e-01	3.224e+02	8.263e-01
6.600e+01	5.012e+03	1.133e-01	5.827e+02	-1.680e-01
6.600e+01	5.072e+03	5.672e-01	1.164e+02	-8.541e-03
6.600e+01	2.565e+03	7.298e-01	9.043e+01	-8.333e-01
6.800e+01	1.085e+04	1.551e-01	4.384e+02	-4.167e-01
6.800e+01	3.423e+03	2.048e-01	3.320e+02	8.265e-01
6.800e+01	4.427e+03	1.219e-01	5.577e+02	-1.548e-01
6.800e+01	5.575e+03	8.693e-01	7.822e+01	2.169e-01
6.800e+01	2.581e+03	8.100e-01	8.395e+01	-1.603e+00
7.000e+01	1.080e+04	1.621e-01	4.318e+02	-3.600e-01
7.000e+01	2.325e+03	2.087e-01	3.354e+02	1.130e+00
7.000e+01	5.356e+03	2.955e-01	2.369e+02	1.390e-01
7.000e+01	4.147e+03	1.310e-01	5.344e+02	-2.137e-01
7.000e+01	6.049e+03	8.818e-01	7.939e+01	7.402e-02
7.200e+01	1.086e+04	1.673e-01	4.302e+02	-3.006e-01
7.200e+01	8.449e+03	2.920e-01	2.465e+02	1.052e-01
7.200e+01	4.266e+03	2.263e-01	3.182e+02	4.879e-01
7.200e+01	1.721e+03	4.655e-02	1.547e+03	-5.277e-01
7.200e+01	7.867e+03	8.898e-01	8.091e+01	5.990e-02
7.400e+01	1.051e+04	1.723e-01	4.294e+02	-3.197e-01
7.400e+01	8.318e+03	2.962e-01	2.498e+02	1.250e-01
7.400e+01	1.706e+03	6.026e-02	1.228e+03	-9.114e-01
7.400e+01	3.310e+03	2.346e-01	3.154e+02	6.716e-01
7.400e+01	2.779e+03	1.454e-01	5.090e+02	-6.578e-01
7.600e+01	1.017e+04	1.808e-01	4.204e+02	-3.670e-01
7.600e+01	1.008e+04	3.067e-01	2.478e+02	1.401e-01
7.600e+01	1.706e+03	6.858e-02	1.108e+03	-1.283e+00
7.600e+01	2.351e+03	2.392e-01	3.177e+02	9.880e-01
7.600e+01	2.220e+03	1.572e-01	4.836e+02	-1.099e+00
7.800e+01	7.318e+03	1.891e-01	4.124e+02	-4.577e-01
7.800e+01	1.011e+04	3.132e-01	2.490e+02	9.195e-02
7.800e+01	1.505e+03	7.284e-02	1.071e+03	1.213e+00
7.800e+01	7.122e+03	5.865e-01	1.330e+02	-1.515e-02
7.800e+01	6.190e+03	4.656e-01	1.675e+02	-1.163e-01
8.000e+01	5.471e+03	1.937e-01	4.130e+02	-4.734e-01
8.000e+01	7.670e+03	3.280e-01	2.439e+02	2.366e-01
8.000e+01	3.481e+03	1.212e-01	6.599e+02	-1.876e-02
8.000e+01	7.252e+03	4.948e-01	1.617e+02	-1.241e-02
8.000e+01	6.893e+03	8.853e-01	9.036e+01	-2.921e-02
8.200e+01	7.236e+03	1.962e-01	4.179e+02	-4.641e-01
8.200e+01	2.958e+03	1.182e-01	6.937e+02	4.924e-02
8.200e+01	3.600e+03	3.317e-01	2.472e+02	4.404e-01
8.200e+01	2.831e+03	1.724e-01	4.757e+02	-7.176e-01
8.200e+01	4.344e+03	5.076e-01	1.615e+02	2.808e-02
8.400e+01	8.309e+03	2.019e-01	4.160e+02	-4.771e-01
8.400e+01	3.133e+03	1.218e-01	6.895e+02	2.295e-02
8.400e+01	3.522e+03	1.810e-01	4.641e+02	-7.550e-01
8.400e+01	2.458e+03	3.390e-01	2.478e+02	7.373e-01
8.400e+01	4.165e+03	6.020e-01	1.395e+02	3.810e-01
8.600e+01	6.514e+03	2.070e-01	4.155e+02	-5.225e-01
8.600e+01	3.151e+03	1.219e-01	7.054e+02	1.817e-03
8.600e+01	4.850e+03	6.085e-01	1.413e+02	4.790e-01
8.600e+01	3.784e+03	2.779e-01	3.094e+02	3.326e-01
8.600e+01	1.865e+03	1.897e-01	4.534e+02	1.553e+00
8.800e+01	5.006e+03	2.131e-01	4.129e+02	-5.736e-01
8.800e+01	3.181e+03	1.158e-01	7.598e+02	-6.606e-02
8.800e+01	4.554e+03	2.814e-01	3.127e+02	2.066e-01
8.800e+01	4.282e+03	6.057e-01	1.453e+02	5.484e-01
8.800e+01	6.046e+03	6.870e-01	1.281e+02	-7.491e-02
9.000e+01	4.525e+03	2.186e-01	4.118e+02	-4.166e-01
9.000e+01	2.535e+03	1.179e-01	7.637e+02	-9.938e-02
9.000e+01	4.733e+03	6.001e-01	1.500e+02	-1.639e-01
9.000e+01	8.473e+02	7.387e-02	1.218e+03	-1.124e+00
9.000e+01	3.978e+03	3.937e-01	2.286e+02	5.019e-02
9.200e+01	4.093e+03	2.269e-01	4.055e+02	-4.201e-01
9.200e+01	5.078e+03	6.174e-01	1.490e+02	1.721e-02
9.200e+01	7.999e+02	9.155e-02	1.005e+03	1.559e+00
9.200e+01	1.913e+03	1.258e-01	7.314e+02	-1.092e-02
9.200e+01	1.252e+03	2.060e-01	4.465e+02	1.674e+00
9.400e+01	5.887e+03	6.241e-01	1.506e+02	5.724e-02
9.400e+01	3.320e+03	2.412e-01	3.897e+02	-3.103e-01
9.400e+01	9.956e+02	1.118e-01	8.406e+02	-1.029e+00
9.400e+01	1.716e+03	2.182e-01	4.308e+02	-8.865e-01
9.400e+01	2.836e+03	6.453e-01	1.457e+02	4.860e-01
9.600e+01	4.081e+03	6.324e-01	1.518e+02	1.169e-01
9.600e+01	4.677e+03	9.035e-01	1.063e+02	2.394e-02
9.600e+01	7.018e+02	1.034e-01	9.281e+02	1.044e+00
9.600e+01	1.797e+03	2.518e-01	3.813e+02	-5.153e-01
9.600e+01	1.669e+03	2.948e-01	3.256e+02	9.268e-02
9.800e+01	2.689e+03	2.586e-01	3.790e+02	-6.219e-01
9.800e+01	4.240e+03	2.804e-01	3.496e+02	-2.179e-01
9.800e+01	4.036e+03	9.099e-01	1.077e+02	9.979e-02
9.800e+01	2.849e+03	4.418e-01	2.218e+02	-7.418e-02
9.800e+01	5.264e+02	1.081e-01	9.070e+02	-1.331e+00
1.000e+02	3.487e+03	2.614e-01	3.825e+02	-8.922e-01
1.000e+02	5.467e+03	2.922e-01	3.422e+02	-3.974e-01
